<EOS>,,,,,,,,,,
2744,,,,,,,,,,
0,อาจารย์,,,,,,teacher.nonK12,,,
1,ครับ,male,,,,,,,,
2,นี่,,,,,,,,,
3,แม่,,,,,,,,,
4,ผม,male,,,,,,,formal,sg
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2751,,,,,,,,,,
0,เป็น,,,,,,,,,
1,หวัด,,,,,,,,,
2,ก็,,,,,,,,,
3,เลย,,,,,,,,,
4,จะ,,,,,,,,,
5,กิน,,,,,,,,,
6,ยา,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2753,,,,,,,,,,
0,มี,,,,,,,,,
1,คน,,,,,,,,,
2,เสีย,,,,,,,,,
3,ชีวิต,,,,,,,,,
4,จำนวน,,,,,,,,,
5,มาก,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2754,,,,,,,,,,
0,กิน,,,,,,,,,
1,ข้าว,,,,,,,,,
2,เสร็จ,,,,,,,,,
3,แล้ว,,,,,,,,,
4,จะ,,,,,,,,,
5,แปรง,,,,,,,,,
6,ฟัน,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2755,,,,,,,,,,
0,คุณ,,,,,,,,,
1,คิมูระ,,,,,,,,,
2,หัว,,,,,,,,,
3,ดี,,,,,,,,,
4,มาก,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2756,,,,,,,,,,
0,ไปรษณีย์,,,,,,,,,
1,อยู่,,,,,,,,,
2,ข้าง,,,,,,,,,
3,สถานี,,,,,,,,,
4,รถ,,,,,,,,,
5,ไฟ,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2757,,,,,,,,,,
0,ของ,,,,,,,,,
1,จะ,,,,,,,,,
2,ถึง,,,,,,,,,
3,พรุ่งนี้,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2758,,,,,,,,,,
0,รถ,,,,,,,,,
1,ไฟ,,,,,,,,,
2,จะ,,,,,,,,,
3,ถึง,,,,,,,,,
4,สถานี,,,,,,,,,
5,รถ,,,,,,,,,
6,ไฟ,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2759,,,,,,,,,,
0,เขียน,,,,,,,,,
1,ชื่อ,,,,,,,,,
2,ที่,,,,,,,,,
3,ซอง,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2761,,,,,,,,,,
0,หลัง,,,,,,,,,
1,สถานี,,,,,,,,,
2,รถ,,,,,,,,,
3,ไฟ,,,,,,,,,
4,มี,,,,,,,,,
5,ซูเปอร์,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2762,,,,,,,,,,
0,เมื่อวาน,,,,,,,,,
1,หนาว,,,,,,,,,
2,มาก,,,,,,,,,
3,ก็,,,,,,,,,
4,เลย,,,,,,,,,
5,เป็น,,,,,,,,,
6,หวัด,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2763,,,,,,,,,,
0,ปวด,,,,,,,,,
1,หัว,,,,,,,,,
2,คืน,,,,,,,,,
3,นี้,,,,,,,,,
4,ก็,,,,,,,,,
5,เลย,,,,,,,,,
6,จะ,,,,,,,,,
7,นอน,,,,,,,,,
8,เร็ว,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2764,,,,,,,,,,
0,ปวด,,,,,,,,,
1,ท้อง,,,,,,,,,
2,ก็,,,,,,,,,
3,เลย,,,,,,,,,
4,จะ,,,,,,,,,
5,ไป,,,,,,,,,
6,โรง,,,,,,,,,
7,พยาบาล,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2766,,,,,,,,,,
0,ปวด,,,,,,,,,
1,ฟัน,,,,,,,,,
2,ก็,,,,,,,,,
3,เลย,,,,,,,,,
4,กิน,,,,,,,,,
5,อะไร,,,,,,,,,
6,ไม่,,,,,,,,,
7,ได้,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2767,,,,,,,,,,
0,นั่ง,,,,,,,,,
1,คุย,,,,,,,,,
2,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2769,,,,,,,,,,
0,ใน,,,,,,,,,
1,ตู้,,,,,,,,,
2,เย็น,,,,,,,,,
3,ไม่,,,,,,,,,
4,มี,,,,,,,,,
5,อะไร,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2771,,,,,,,,,,
0,ฟัง,,,,,,,,,
1,ข่าว,,,,,,,,,
2,ทาง,,,,,,,,,
3,วิทยุ,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2772,,,,,,,,,,
0,เครื่อง,,,,,,,,,
1,เล่น,,,,,,,,,
2,เทป,,,,,,,,,
3,ฟัง,,,,,,,,,
4,ได้,,,,,,,,,
5,ทั้ง,,,,,,,,,
6,วิทยุ,,,,,,,,,
7,และ,,,,,,,,,
8,ดนตรี,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2774,,,,,,,,,,
0,คุณ,,,,,,,,,
1,มัตสึอิ,,,,,,,,,
2,ให้,,,,,,,,,
3,ยืม,,,,,,,,,
4,ดินสอ,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2775,,,,,,,,,,
0,อาทิตย์,,,,,,,,,
1,หน้า,,,,,,,,,
2,จะ,,,,,,,,,
3,ไป,,,,,,,,,
4,สำนักงาน,,,,,,,,,
5,จัดหา,,,,,,,,,
6,ที่,,,,,,,,,
7,อยู่,,,,,,,,,
8,อาศัย,,,,,,,,,
9,แล้ว,,,,,,,,,
10,หา,,,,,,,,,
11,ห้อง,,,,,,,,,
12,ใหม่,,,,,,,,,
13,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2776,,,,,,,,,,
0,ทำ,,,,,,,,,
1,ความ,,,,,,,,,
2,สะอาด,,,,,,,,,
3,บริเวณ,,,,,,,,,
4,ที่,,,,,,,,,
5,ถอด,,,,,,,,,
6,รองเท้า,,,,,,,,,
7,ก่อน,,,,,,,,,
8,เข้า,,,,,,,,,
9,บ้าน,,,,,,,,,
10,ระเบียง,,,,,,,,,
11,ทาง,,,,,,,,,
12,เดิน,,,,,,,,,
13,ฯลฯ,,,,,,,,,
14,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2777,,,,,,,,,,
0,บริเวณ,,,,,,,,,
1,ที่,,,,,,,,,
2,ถอด,,,,,,,,,
3,รองเท้า,,,,,,,,,
4,ก่อน,,,,,,,,,
5,เข้า,,,,,,,,,
6,บ้าน,,,,,,,,,
7,มี,,,,,,,,,
8,แจกัน,,,,,,,,,
9,วาง,,,,,,,,,
10,อยู่,,,,,,,,,
11,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2778,,,,,,,,,,
0,บ้าน,,,,,,,,,
1,ใหม่,,,,,,,,,
2,ห้อง,,,,,,,,,
3,ครัว,,,,,,,,,
4,กว้าง,,,,,,,,,
5,ใช้,,,,,,,,,
6,งาน,,,,,,,,,
7,สะดวก,,,,,,,,,
8,มาก,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2779,,,,,,,,,,
0,กิน,,,,,,,,,
1,ข้าว,,,,,,,,,
2,เย็น,,,,,,,,,
3,อาบ,,,,,,,,,
4,น้ำ,,,,,,,,,
5,แล้ว,,,,,,,,,
6,เข้า,,,,,,,,,
7,นอน,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2780,,,,,,,,,,
0,รองเท้า,,,,,,,,,
1,คู่,,,,,,,,,
2,นี้,,,,,,,,,
3,เก่า,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2781,,,,,,,,,,
0,จาก,,,,,,,,,
1,สถานี,,,,,,,,,
2,รถ,,,,,,,,,
3,ไฟ,,,,,,,,,
4,ถึง,,,,,,,,,
5,โรง,,,,,,,,,
6,เรียน,,,,,,,,,
7,ไกล,,,,,,,,,
8,ก็,,,,,,,,,
9,เลย,,,,,,,,,
10,ขึ้น,,,,,,,,,
11,รถ,,,,,,,,,
12,บัส,,,,,,,,,
13,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2782,,,,,,,,,,
0,บ้าน,,,,,,,,,
1,ใหม่,,,,,,,,,
2,ใกล้,,,,,,,,,
3,กับ,,,,,,,,,
4,สถานี,,,,,,,,,
5,ก็,,,,,,,,,
6,เลย,,,,,,,,,
7,เดินทาง,,,,,,,,,
8,สะดวก,,,,,,,,,
9,มาก,,,,,,,,,
10,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2783,,,,,,,,,,
0,คุณ,,,,,,,,,
1,มัตสึอิ,,,,,,,,,
2,ใส่,,,,,,,,,
3,ชุด,,,,,,,,,
4,สี,,,,,,,,,
5,ขาว,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2784,,,,,,,,,,
0,วัน,,,,,,,,,
1,ที่,,,,,,,,,
2,อากาศ,,,,,,,,,
3,ร้อน,,,,,,,,,
4,จะ,,,,,,,,,
5,ใส่,,,,,,,,,
6,หมวก,,,,,,,,,
7,ออก,,,,,,,,,
8,ไป,,,,,,,,,
9,ข้าง,,,,,,,,,
10,นอก,,,,,,,,,
11,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2785,,,,,,,,,,
0,ถอด,,,,,,,,,
1,รองเท้า,,,,,,,,,
2,ที่,,,,,,,,,
3,บริเวณ,,,,,,,,,
4,ที่,,,,,,,,,
5,ถอด,,,,,,,,,
6,รองเท้า,,,,,,,,,
7,ก่อน,,,,,,,,,
8,เข้า,,,,,,,,,
9,บ้าน,,,,,,,,,
10,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2786,,,,,,,,,,
0,ลืม,,,,,,,,,
1,ร่ม,,,,,,,,,
2,ใน,,,,,,,,,
3,รถ,,,,,,,,,
4,ไฟ,,,,,,,,,
5,ไป,,,,,,,,,
6,เลย,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2787,,,,,,,,,,
0,เมื่อวาน,,,,,,,,,
1,ซื้อ,,,,,,,,,
2,กระเป๋า,,,,,,,,,
3,สตางค์,,,,,,,,,
4,ใบ,,,,,,,,,
5,ใหม่,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2788,,,,,,,,,,
0,คน,,,,,,,,,
1,ที่,,,,,,,,,
2,ใส่,,,,,,,,,
3,แว่น,,,,,,,,,
4,คน,,,,,,,,,
5,โน้น,,,,,,,,,
6,คือ,,,,,,,,,
7,คุณ,,,,,,,,,
8,มัตสึอิ,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2789,,,,,,,,,,
0,ซื้อ,,,,,,,,,
1,นิตยสาร,,,,,,,,,
2,ที่,,,,,,,,,
3,ร้าน,,,,,,,,,
4,หนังสือ,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2790,,,,,,,,,,
0,ที่,,,,,,,,,
1,นี่,,,,,,,,,
2,ชั้น,,,,,,,,,
3,๒,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2791,,,,,,,,,,
0,ส่ง,,,,,,,,,
1,ไปรษณียบัตร,,,,,,,,,
2,ถึง,,,,,,,,,
3,คุณ,,,,,,,,,
4,มัตสึอิ,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2792,,,,,,,,,,
0,ติด,,,,,,,,,
1,แสตมป์,,,,,,,,,
2,ที่,,,,,,,,,
3,ซอง,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2793,,,,,,,,,,
0,มี,,,,,,,,,
1,เสื้อ,,,,,,,,,
2,เชิ้ต,,,,,,,,,
3,๑,,,,,,,,,
4,ตัว,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2794,,,,,,,,,,
0,ถ่าย,,,,,,,,,
1,รูป,,,,,,,,,
2,๒,,,,,,,,,
3,รูป,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2795,,,,,,,,,,
0,ธนาคาร,,,,,,,,,
1,เปิด,,,,,,,,,
2,ให้,,,,,,,,,
3,บริการ,,,,,,,,,
4,ตั้งแต่,,,,,,,,,
5,๙,,,,,,,,,
6,โมง,,,,,,,,,
7,เช้า,,,,,,,,,
8,ถึง,,,,,,,,,
9,บ่าย,,,,,,,,,
10,๓,,,,,,,,,
11,โมง,,,,,,,,,
12,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2796,,,,,,,,,,
0,คืน,,,,,,,,,
1,เงิน,,,,,,,,,
2,ให้,,,,,,,,,
3,คุณ,,,,,,,,,
4,มัตสึอิ,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2797,,,,,,,,,,
0,คืน,,,,,,,,,
1,หนังสือ,,,,,,,,,
2,ให้,,,,,,,,,
3,หอ,,,,,,,,,
4,สมุด,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2798,,,,,,,,,,
0,ใส่,,,,,,,,,
1,เงิน,,,,,,,,,
2,แล้ว,,,,,,,,,
3,กด,,,,,,,,,
4,ปุ่ม,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2800,,,,,,,,,,
0,ขึ้น,,,,,,,,,
1,รถ,,,,,,,,,
2,บัส,,,,,,,,,
3,หมายเลข,,,,,,,,,
4,๑๕,,,,,,,,,
5,จาก,,,,,,,,,
6,สถานี,,,,,,,,,
7,รถ,,,,,,,,,
8,ไฟ,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2801,,,,,,,,,,
0,นาฬิกา,,,,,,,,,
1,เรือน,,,,,,,,,
2,นี้,,,,,,,,,
3,"๑๕,๐๐๐",,,,,,,,,
4,เยน,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2802,,,,,,,,,,
0,ซื้อ,,,,,,,,,
1,กล้อง,,,,,,,,,
2,ถ่าย,,,,,,,,,
3,รูป,,,,,,,,,
4,ด้วย,,,,,,,,,
5,ราคา,,,,,,,,,
6,"๓๐,๐๐๐",,,,,,,,,
7,เยน,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2803,,,,,,,,,,
0,ลืม,,,,,,,,,
1,ชื่อ,,,,,,,,,
2,คน,,,,,,,,,
3,นั้น,,,,,,,,,
4,ไป,,,,,,,,,
5,เลย,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2805,,,,,,,,,,
0,วัน,,,,,,,,,
1,นี้,,,,,,,,,
2,กิน,,,,,,,,,
3,ข้าว,,,,,,,,,
4,เย็น,,,,,,,,,
5,ที่,,,,,,,,,
6,ร้าน,,,,,,,,,
7,อาหาร,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2806,,,,,,,,,,
0,อาหาร,,,,,,,,,
1,ญี่ปุ่น,,,,,,,,,
2,อร่อย,,,,,,,,,
3,แต่,,,,,,,,,
4,แพง,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2807,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,ชอบ,,,,,,,,,
2,ทั้ง,,,,,,,,,
3,ขนม,,,,,,,,,
4,ปัง,,,,,,,,,
5,และ,,,,,,,,,
6,ข้าว,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2808,,,,,,,,,,
0,คืน,,,,,,,,,
1,นี้,,,,,,,,,
2,กิน,,,,,,,,,
3,ข้าว,,,,,,,,,
4,ที่,,,,,,,,,
5,บ้าน,,,,,,,,,
6,เพื่อน,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2809,,,,,,,,,,
0,ข้าว,,,,,,,,,
1,เย็น,,,,,,,,,
2,วัน,,,,,,,,,
3,นี้,,,,,,,,,
4,ว่า,,,,,,,,,
5,จะ,,,,,,,,,
6,ทำ,,,,,,,,,
7,แกง,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2810,,,,,,,,,,
0,แกง,,,,,,,,,
1,เป็น,,,,,,,,,
2,อาหาร,,,,,,,,,
3,อินเดีย,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2811,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,ไม่,,,,,,,,,
2,ค่อย,,,,,,,,,
3,กิน,,,,,,,,,
4,เหล้า,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2812,,,,,,,,,,
0,ตัก,,,,,,,,,
1,น้ำตาล,,,,,,,,,
2,ใส่,,,,,,,,,
3,กาแฟ,,,,,,,,,
4,ด้วย,,,,,,,,,
5,ช้อน,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2813,,,,,,,,,,
0,เวลา,,,,,,,,,
1,กิน,,,,,,,,,
2,ขนม,,,,,,,,,
3,เค้ก,,,,,,,,,
4,ใช้,,,,,,,,,
5,ส้อม,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2814,,,,,,,,,,
0,อาหาร,,,,,,,,,
1,ฝรั่งเศส,,,,,,,,,
2,ใช้,,,,,,,,,
3,มีด,,,,,,,,,
4,กับ,,,,,,,,,
5,ส้อม,,,,,,,,,
6,กิน,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2815,,,,,,,,,,
0,อันตราย,,,,,,,,,
1,ก็,,,,,,,,,
2,เลย,,,,,,,,,
3,ห้าม,,,,,,,,,
4,ใช้,,,,,,,,,
5,มีด,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2817,,,,,,,,,,
0,ใช้,,,,,,,,,
1,จาน,,,,,,,,,
2,ใหม่,,,,,,,,,
3,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2818,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,กิน,,,,,,,,,
2,อาหาร,,,,,,,,,
3,เช้า,,,,,,,,,
4,ทุก,,,,,,,,,
5,วัน,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2819,,,,,,,,,,
0,โรง,,,,,,,,,
1,เรียน,,,,,,,,,
2,เลิก,,,,,,,,,
3,แล้ว,,,,,,,,,
4,ก็,,,,,,,,,
5,ไป,,,,,,,,,
6,ทาน,,,,,,,,,
7,น้ำ,,,,,,,,,
8,ชา,,,,,,,,,
9,ที่,,,,,,,,,
10,ร้าน,,,,,,,,,
11,กาแฟ,,,,,,,,,
12,กับ,,,,,,,,,
13,เพื่อน,,,,,,,,,
14,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2820,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,กิน,,,,,,,,,
2,กาแฟ,,,,,,,,,
3,ทุก,,,,,,,,,
4,เช้า,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2821,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,ชอบ,,,,,,,,,
2,ชา,,,,,,,,,
3,ฝรั่ง,,,,,,,,,
4,กว่า,,,,,,,,,
5,กาแฟ,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2822,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,ไม่,,,,,,,,,
2,ชอบ,,,,,,,,,
3,นม,,,,,,,,,
4,ก็,,,,,,,,,
5,เลย,,,,,,,,,
6,ไม่,,,,,,,,,
7,ค่อย,,,,,,,,,
8,กิน,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2823,,,,,,,,,,
0,หลัง,,,,,,,,,
1,จาก,,,,,,,,,
2,กิน,,,,,,,,,
3,เหล้า,,,,,,,,,
4,ควร,,,,,,,,,
5,จะ,,,,,,,,,
6,กิน,,,,,,,,,
7,น้ำ,,,,,,,,,
8,ดี,,,,,,,,,
9,กว่า,,,,,,,,,
10,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2824,,,,,,,,,,
0,กิน,,,,,,,,,
1,แล้ว,,,,,,,,,
2,ล้าง,,,,,,,,,
3,แก้ว,,,,,,,,,
4,ให้,,,,,,,,,
5,สะอาด,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2825,,,,,,,,,,
0,ได้,,,,,,,,,
1,รับ,,,,,,,,,
2,ถ้วย,,,,,,,,,
3,กาแฟ,,,,,,,,,
4,น่า,,,,,,,,,
5,รัก,,,,,,,,,
6,จาก,,,,,,,,,
7,เพื่อน,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2826,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,กิน,,,,,,,,,
2,กาแฟ,,,,,,,,,
3,ใส่,,,,,,,,,
4,น้ำตาล,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2828,,,,,,,,,,
0,ใส่,,,,,,,,,
1,เงิน,,,,,,,,,
2,ใน,,,,,,,,,
3,กระเป๋า,,,,,,,,,
4,เงิน,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2829,,,,,,,,,,
0,คุณ,,,,,,,,,
1,มัตสึอิ,,,,,,,,,
2,ชง,,,,,,,,,
3,กาแฟ,,,,,,,,,
4,ให้,,,,,,,,,
5,ผม,male,,,,,,,formal,sg
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2830,,,,,,,,,,
0,รถไฟ,,,,,,,,,
1,ขบวน,,,,,,,,,
2,นี้,,,,,,,,,
3,ไป,,,,,,,,,
4,โตเกียว,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2831,,,,,,,,,,
0,รถไฟ,,,,,,,,,
1,ใต้,,,,,,,,,
2,ดิน,,,,,,,,,
3,ถูก,,,,,,,,,
4,เร็ว,,,,,,,,,
5,และ,,,,,,,,,
6,สะดวก,,,,,,,,,
7,มาก,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2832,,,,,,,,,,
0,ซื้อ,,,,,,,,,
1,ตั๋ว,,,,,,,,,
2,เวลา,,,,,,,,,
3,จะ,,,,,,,,,
4,ขึ้น,,,,,,,,,
5,รถ,,,,,,,,,
6,ไฟ,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2833,,,,,,,,,,
0,จะ,,,,,,,,,
1,ใช้,,,,,,,,,
2,บันได,,,,,,,,,
3,ไม่,,,,,,,,,
4,ขึ้น,,,,,,,,,
5,ลิฟต์,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2834,,,,,,,,,,
0,ห้อง,,,,,,,,,
1,น้ำ,,,,,,,,,
2,อยู่,,,,,,,,,
3,ชั้น,,,,,,,,,
4,๒,,,,,,,,,
5,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2835,,,,,,,,,,
0,ล้าง,,,,,,,,,
1,มือ,,,,,,,,,
2,เวลา,,,,,,,,,
3,จะ,,,,,,,,,
4,ออก,,,,,,,,,
5,จาก,,,,,,,,,
6,ห้อง,,,,,,,,,
7,น้ำ,,,,,,,,,
8,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2836,,,,,,,,,,
0,ให้,,,,,,,,,
1,ดู,,,,,,,,,
2,ตั๋ว,,,,,,,,,
3,ที่,,,,,,,,,
4,ทาง,,,,,,,,,
5,เข้า,,,,,,,,,
6,สถานี,,,,,,,,,
7,รถ,,,,,,,,,
8,ไฟ,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2837,,,,,,,,,,
0,ออก,,,,,,,,,
1,ทาง,,,,,,,,,
2,ออก,,,,,,,,,
3,นี้,,,,,,,,,
4,ใกล้,,,,,,,,,
5,หอ,,,,,,,,,
6,สมุด,,,,,,,,,
7,ที่,,,,,,,,,
8,สุด,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2838,,,,,,,,,,
0,ถ้า,,,,,,,,,
1,จะ,,,,,,,,,
2,ไป,,,,,,,,,
3,สถานทูต,,,,,,,,,
4,ลง,,,,,,,,,
5,ที่,,,,,,,,,
6,สถานี,,,,,,,,,
7,ต่อ,,,,,,,,,
8,ไป,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2839,,,,,,,,,,
0,ขึ้น,,,,,,,,,
1,รถ,,,,,,,,,
2,บัส,,,,,,,,,
3,ไม่,,,,,,,,,
4,ต้อง,,,,,,,,,
5,เดิน,,,,,,,,,
6,ไป,,,,,,,,,
7,ถึง,,,,,,,,,
8,โรง,,,,,,,,,
9,เรียน,,,,,,,,,
10,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2840,,,,,,,,,,
0,ซูเปอร์,,,,,,,,,
1,ปิด,,,,,,,,,
2,แล้ว,,,,,,,,,
3,ก็,,,,,,,,,
4,เลย,,,,,,,,,
5,ซื้อ,,,,,,,,,
6,ของ,,,,,,,,,
7,ไม่,,,,,,,,,
8,ได้,,,,,,,,,
9,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2841,,,,,,,,,,
0,กระเป๋า,,,,,,,,,
1,ไม่,,,,,,,,,
2,ได้,,,,,,,,,
3,ปิด,,,,,,,,,
4,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2842,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,อยู่,,,,,,,,,
2,ห้อง,,,,,,,,,
3,เดียว,,,,,,,,,
4,กับ,,,,,,,,,
5,คุณ,,,,,,,,,
6,มัตสึอิ,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2843,,,,,,,,,,
0,ใน,,,,,,,,,
1,ห้อง,,,,,,,,,
2,เรียน,,,,,,,,,
3,มี,,,,,,,,,
4,โต๊ะ,,,,,,,,,
5,กับ,,,,,,,,,
6,เก้าอี้,,,,,,,,,
7,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2844,,,,,,,,,,
0,จะ,,,,,,,,,
1,ทำ,,,,,,,,,
2,ความ,,,,,,,,,
3,สะอาด,,,,,,,,,
4,บริเวณ,,,,,,,,,
5,ที่,,,,,,,,,
6,ถอด,,,,,,,,,
7,รองเท้า,,,,,,,,,
8,ก่อน,,,,,,,,,
9,เข้า,,,,,,,,,
10,บ้าน,,,,,,,,,
11,กับ,,,,,,,,,
12,ระเบียง,,,,,,,,,
13,ทาง,,,,,,,,,
14,เดิน,,,,,,,,,
15,ด้วย,,,,,,,,,
16,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2845,,,,,,,,,,
0,ผม,male,,,,,,,formal,sg
1,ไม่,,,,,,,,,
2,ค่อย,,,,,,,,,
3,ชอบ,,,,,,,,,
4,เรียน,,,,,,,,,
5,หนังสือ,,,,,,,,,
6,ครับ,male,,,,,,,,
<EOS>,,,,,,,,,,
2846,,,,,,,,,,
0,สัปดาห์,,,,,,,,,
1,ที่,,,,,,,,,
2,แล้ว,,,,,,,,,
3,ยุ่ง,,,,,,,,,
4,ก็,,,,,,,,,
5,เลย,,,,,,,,,
6,เรียน,,,,,,,,,
7,ไม่,,,,,,,,,
