1176
2820
0,Saya,,,,,neutral,,,,sg
1,minum,,,,,,,,,
2,kopi,,,,,,,,,
3,setiap,,,,,,,,,
4,pagi,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2821
0,Saya,,,,,neutral,,,,sg
1,lebih,,,,,,,,,
2,suka,,,,,,,,,
3,teh,,,,,,,,,
4,daripada,,,,,,,,,
5,kopi,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2822
0,Saya,,,,,neutral,,,,sg
1,tidak,,,,,,,,,
2,suka,,,,,,,,,
3,susu,,,,,,,,,
4,lembu,,,,,,,,,
5,",",,,,,,,,,
6,jadi,,,,,,,,,
7,saya,,,,,neutral,,,,sg
8,jarang,,,,,,,,,
9,meminum,,,,,,,,,
10,-nya,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2823
0,Selepas,,,,,,,,,
1,minum,,,,,,,,,
2,arak,,,,,,,,,
3,",",,,,,,,,,
4,lebih,,,,,,,,,
5,baik,,,,,,,,,
6,minum,,,,,,,,,
7,air,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2824
0,Selepas,,,,,,,,,
1,minum,,,,,,,,,
2,",",,,,,,,,,
3,saya,,,,,,,,,
4,basuh,,,,,,,,,
5,gelas,,,,,,,,,
6,sehingga,,,,,,,,,
7,bersih,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2825
0,Saya,,,,,,,,,
1,dapat,,,,,,,,,
2,cawan,,,,,,,,,
3,yang,,,,,,,,,
4,comel,,,,,,,,,
5,daripada,,,,,,,,,
6,kawan,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2826
0,Saya,,,,,,,,,
1,memasukkan,,,,,,,,,
2,gula,,,,,,,,,
3,dan,,,,,,,,,
4,minum,,,,,,,,,
5,kopi,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2828
0,Saya,,,,,,,,,
1,nak,,,,,,,,,
2,masukkan,,,,,,,,,
3,duit,,,,,,,,,
4,ke,,,,,,,,,
5,dalam,,,,,,,,,
6,dompet,,,,,,,,,
7,saya,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2829
0,Puan,female,married,hon,,,,,,
1,Matsui,,,,,,,,,
2,menuangkan,,,,,,,,,
3,kopi,,,,,,,,,
4,untuk,,,,,,,,,
5,saya,,,,,neutral,,,,sg
6,.,,,,,,,,,
<EOS>
2830
0,Kereta api,,,,,,,,,
1,ini,,,,,,,,,
2,pergi,,,,,,,,,
3,ke,,,,,,,,,
4,Tokyo,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2831
0,Kereta api bawah tanah,,,,,,,,,
1,murah,,,,,,,,,
2,",",,,,,,,,,
3,laju,,,,,,,,,
4,dan,,,,,,,,,
5,sangat,,,,,,,,,
6,berguna,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2832
0,Kita,,,,,,,,,
1,membeli,,,,,,,,,
2,tiket,,,,,,,,,
3,semasa,,,,,,,,,
4,menaiki,,,,,,,,,
5,kereta api,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2833
0,Saya,,,,,,,,,
1,tidak,,,,,,,,,
2,naik,,,,,,,,,
3,lif,,,,,,,,,
4,tetapi,,,,,,,,,
5,saya,,,,,,,,,
6,guna,,,,,,,,,
7,tangga,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2834
0,Tandas,,,,,,,,,
1,ada,,,,,,,,,
2,di,,,,,,,,,
3,tingkat,,,,,,,,,
4,dua,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2835
0,Apabila,,,,,,,,,
1,keluar,,,,,,,,,
2,dari,,,,,,,,,
3,tandas,,,,,,,,,
4,",",,,,,,,,,
5,saya,,,,,,,,,
6,membasuh,,,,,,,,,
7,tangan,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2836
0,Saya,,,,,,,,,
1,menunjukkan,,,,,,,,,
2,tiket,,,,,,,,,
3,di,,,,,,,,,
4,pintu masuk,,,,,,,,,
5,stesen,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2837
0,Kalau,,,,,,,,,
1,keluar,,,,,,,,,
2,dari,,,,,,,,,
3,pintu keluar,,,,,,,,,
4,ini,,,,,,,,,
5,",",,,,,,,,,
6,paling,,,,,,,,,
7,dekat,,,,,,,,,
8,dengan,,,,,,,,,
9,perpustakaan,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2838
0,Kalau,,,,,,,,,
1,nak,,,,,,,,,
2,ke,,,,,,,,,
3,kedutaan,,,,,,,,,
4,",",,,,,,,,,
5,awak,,,,,,,,,
6,turun,,,,,,,,,
7,di,,,,,,,,,
8,stesen,,,,,,,,,
9,seterusnya,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2839
0,Saya,,,,,,,,,
1,tidak,,,,,,,,,
2,berjalan kaki,,,,,,,,,
3,ke,,,,,,,,,
4,sekolah,,,,,,,,,
5,tetapi,,,,,,,,,
6,naik,,,,,,,,,
7,bas,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2840
0,Saya,,,,,,,,,
1,tidak,,,,,,,,,
2,boleh,,,,,,,,,
3,membeli,,,,,,,,,
4,barang,,,,,,,,,
5,kerana,,,,,,,,,
6,pasar,,,,,,,,,
7,raya,,,,,,,,,
8,sudah,,,,,,,,,
9,tutup,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2841
0,Beg,,,,,,,,,
1,tidak,,,,,,,,,
2,tutup,,,,,,,,,
3,.,,,,,,,,,
<EOS>
2842
0,Saya,,,,,neutral,,,,sg
1,sekelas,,,,,,,,,
2,dengan,,,,,,,,,
3,Encik,male,,hon,,,,,,
4,Matsui,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2843
0,Ada,,,,,,,,,
1,meja,,,,,,,,,
2,dan,,,,,,,,,
3,kerusi,,,,,,,,,
4,di,,,,,,,,,
5,dalam,,,,,,,,,
6,bilik darjah,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2844
0,Saya,,,,,,,,,
1,membersihkan,,,,,,,,,
2,bahagian,,,,,,,,,
3,pintu masuk,,,,,,,,,
4,rumah,,,,,,,,,
5,dan,,,,,,,,,
6,juga,,,,,,,,,
7,koridor,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2845
0,Saya,,,,,neutral,,,,sg
1,tidak,,,,,,,,,
2,berapa,,,,,,,,,
3,suka,,,,,,,,,
4,belajar,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2846
0,Pada,,,,,,,,,
1,minggu,,,,,,,,,
2,lepas,,,,,,,,,
3,saya,,,,,,,,,
4,sibuk,,,,,,,,,
5,",",,,,,,,,,
6,jadi,,,,,,,,,
7,saya,,,,,,,,,
8,tidak,,,,,,,,,
9,boleh,,,,,,,,,
10,belajar,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2847
0,Budak-budak,,,,,,,,,
1,yang,,,,,,,,,
2,ada,,,,,,,,,
3,di,,,,,,,,,
4,sini,,,,,,,,,
5,adalah,,,,,,,,,
6,pelajar,,,,,,,,,
7,dari,,,,,,,,,
8,sekolah,,,,,,,,,
9,yang,,,,,,,,,
10,sama,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2848
0,Semasa,,,,,,,,,
1,kelas,,,,,,,,,
2,",",,,,,,,,,
3,guru,,,,,,teacher.school,,,
4,bertanyakan,,,,,,,,,
5,soalan,,,,,,,,,
6,kepada,,,,,,,,,
7,pelajar,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2851
0,Minggu,,,,,,,,,
1,depan,,,,,,,,,
2,saya,,,,,neutral,,,,sg
3,akan,,,,,,,,,
4,pergi,,,,,,,,,
5,ke,,,,,,,,,
6,Tokyo,,,,,,,,,
7,bersama,,,,,,,,,
8,kawan,,,,,,,,,
9,dan,,,,,,,,,
10,bermain,,,,,,,,,
11,di,,,,,,,,,
12,sana,,,,,,,,,
13,.,,,,,,,,,
<EOS>
2852
0,Oleh sebab,,,,,,,,,
1,sudah,,,,,,,,,
2,belajar,,,,,,,,,
3,sepanjang,,,,,,,,,
4,hari,,,,,,,,,
5,semalam,,,,,,,,,
6,",",,,,,,,,,
7,hari,,,,,,,,,
8,ini,,,,,,,,,
9,saya,,,,,,,,,
10,bermain,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2853
0,Oleh sebab,,,,,,,,,
1,esok,,,,,,,,,
2,ada,,,,,,,,,
3,ujian,,,,,,,,,
4,",",,,,,,,,,
5,malam,,,,,,,,,
6,ini,,,,,,,,,
7,saya,,,,,,,,,
8,akan,,,,,,,,,
9,belajar,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2854
0,Saya,,,,,neutral,,,,sg
1,telah,,,,,,,,,
2,membaca,,,,,,,,,
3,karangan,,,,,,,,,
4,yang,,,,,,,,,
5,ditulis,,,,,,,,,
6,Encik,male,,hon,,,,,,
7,Matsui,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2855
0,Esok,,,,,,,,,
1,saya,,,,,,,,,
2,akan,,,,,,,,,
3,hantar,,,,,,,,,
4,karangan,,,,,,,,,
5,kepada,,,,,,,,,
6,guru,,,,,,teacher.school,,,
7,.,,,,,,,,,
<EOS>
2856
0,Awak,,,,,,,,,
1,mesti,,,,,,,,,
2,membaca,,,,,,,,,
3,soalan,,,,,,,,,
4,dengan,,,,,,,,,
5,baik,,,,,,,,,
6,semasa,,,,,,,,,
7,menulis,,,,,,,,,
8,jawapan,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2857
0,Soalan,,,,,,,,,
1,ini,,,,,,,,,
2,sangat,,,,,,,,,
3,mudah,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2858
0,Ada,,,,,,,,,
1,ujian,,,,,,,,,
2,kanji,,,,,,,,,
3,setiap,,,,,,,,,
4,hari,,,,,,,,,
5,di,,,,,,,,,
6,sekolah,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2860
0,Kalau,,,,,,,,,
1,banyak,,,,,,,,,
2,berlatih,,,,,,,,,
3,",",,,,,,,,,
4,awak,,,,,,,,,
5,akan,,,,,,,,,
6,pandai,,,,,,,,,
7,bahasa,,,,,,,,,
8,Jepun,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2861
0,Ujian,,,,,,,,,
1,semalam,,,,,,,,,
2,mudah,,,,,,,,,
3,.,,,,,,,,,
<EOS>
2862
0,Saya,,,,,neutral,,,,sg
1,mengajar,,,,,,,,,
2,bahasa,,,,,,,,,
3,Jepun,,,,,,,,,
4,kepada,,,,,,,,,
5,orang,,,,,,,,,
6,asing,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2863
0,Saya,,,,,,,,,
1,tidak,,,,,,,,,
2,dapat,,,,,,,,,
3,menjawab,,,,,,,,,
4,soalan,,,,,,,,,
5,kerana,,,,,,,,,
6,ianya,,,,,,,,,
7,susah,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2864
0,Saya,,,,,,,,,
1,berlatih,,,,,,,,,
2,bermain,,,,,,,,,
3,tenis,,,,,,,,,
4,setiap,,,,,,,,,
5,hari,,,,,,,,,
6,selepas,,,,,,,,,
7,habis,,,,,,,,,
8,sekolah,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2865
0,Saya,,,,,,,,,
1,ingin,,,,,,,,,
2,memotong,,,,,,,,,
3,rambut,,,,,,,,,
4,di,,,,,,,,,
5,salon kecantikan,,,,,,,,,
6,pada,,,,,,,,,
7,minggu,,,,,,,,,
8,depan,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2866
0,Saya,,,,,,,,,
1,pegang,,,,,,,,,
2,penyepit makanan,,,,,,,,,
3,menggunakan,,,,,,,,,
4,tangan,,,,,,,,,
5,kiri,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2867
0,Belok,,,,,,,,,
1,ke,,,,,,,,,
2,kanan,,,,,,,,,
3,selepas,,,,,,,,,
4,selekoh,,,,,,,,,
5,seterusnya,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2868
0,Cik,female,unmarried,hon,,,,,,
1,Matsui,,,,,,,,,
2,duduk,,,,,,,,,
3,di,,,,,,,,,
4,depan,,,,,,,,,
5,saya,,,,,neutral,,,,sg
6,.,,,,,,,,,
<EOS>
2869
0,Ramai,,,,,,,,,
1,orang,,,,,,,,,
2,berbaris,,,,,,,,,
3,di,,,,,,,,,
4,belakang,,,,,,,,,
5,saya,,,,,neutral,,,,sg
6,.,,,,,,,,,
<EOS>
2870
0,Oleh sebab,,,,,,,,,
1,pensel,,,,,,,,,
2,ini,,,,,,,,,
3,selalu,,,,,,,,,
4,digunakan,,,,,,,,,
5,",",,,,,,,,,
6,ia,,,,,,,,,
7,sudah,,,,,,,,,
8,menjadi,,,,,,,,,
9,pendek,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2871
0,Saya,,,,,,,,,
1,memotong,,,,,,,,,
2,kek,,,,,,,,,
3,kepada,,,,,,,,,
4,empat,,,,,,,,,
5,bahagian,,,,,,,,,
6,menggunakan,,,,,,,,,
7,pisau,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2873
0,Adik,,,,,,,,,
1,perempuan,,,,,,,,,
2,saya,,,,,neutral,,,,sg
3,pendek,,,,,,,,,
4,dan,,,,,,,,,
5,rambut,,,,,,,,,
6,-nya,,,,,,,,,
7,panjang,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2874
0,Saya,,,,,,,,,
1,ingin,,,,,,,,,
2,duduk,,,,,,,,,
3,berehat,,,,,,,,,
4,kerana,,,,,,,,,
5,letih,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2875
0,Saya,,,,,,,,,
1,bertanya,,,,,,,,,
2,jalan,,,,,,,,,
3,kepada,,,,,,,,,
4,anggota polis,,,,,,,,,
5,di,,,,,,,,,
6,pondok polis,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2876
0,Ada,,,,,,,,,
1,peta,,,,,,,,,
2,bandar,,,,,,,,,
3,dilekat,,,,,,,,,
4,di,,,,,,,,,
5,pondok polis,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2877
0,Ada,,,,,,,,,
1,ramai,,,,,,,,,
2,anggota polis,,,,,,,,,
3,di,,,,,,,,,
4,persimpangan,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2878
0,Anggota polis,,,,,,,,,
1,bertanyakan,,,,,,,,,
2,nama,,,,,,,,,
3,saya,,,,,neutral,,,,sg
4,.,,,,,,,,,
<EOS>
2879
0,Pegawai polis,,,,,,,,,
1,memberitahu,,,,,,,,,
2,saya,,,,,,,,,
3,jalan,,,,,,,,,
4,ke,,,,,,,,,
5,stesen,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2880
0,Saya,,,,,,,,,
1,tengok,,,,,,,,,
2,peta,,,,,,,,,
3,kerana,,,,,,,,,
4,saya,,,,,,,,,
5,tidak,,,,,,,,,
6,tahu,,,,,,,,,
7,jalan,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2881
0,Semalam,,,,,,,,,
1,",",,,,,,,,,
2,saya,,,,,,,,,
3,pergi,,,,,,,,,
4,membeli,,,,,,,,,
5,barang,,,,,,,,,
6,di,,,,,,,,,
7,tempat,,,,,,,,,
8,berdekatan,,,,,,,,,
9,dengan,,,,,,,,,
10,stesen,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2882
0,Saya,,,,,,,,,
1,bertanya,,,,,,,,,
2,kepada,,,,,,,,,
3,Encik,male,,hon,,,,,,
4,Matsui,,,,,,,,,
5,tentang,,,,,,,,,
6,nombor,,,,,,,,,
7,telefon,,,,,,,,,
8,restoran,,,,,,,,,
9,yang,,,,,,,,,
10,akan,,,,,,,,,
11,saya,,,,,,,,,
12,pergi,,,,,,,,,
13,malam,,,,,,,,,
14,ini,,,,,,,,,
15,.,,,,,,,,,
<EOS>
2884
0,Jika,,,,,,,,,
1,belok,,,,,,,,,
2,ke,,,,,,,,,
3,kiri,,,,,,,,,
4,di,,,,,,,,,
5,bangunan,,,,,,,,,
6,itu,,,,,,,,,
7,",",,,,,,,,,
8,di,,,,,,,,,
9,situ,,,,,,,,,
10,ada,,,,,,,,,
11,hospital,,,,,,,,,
12,.,,,,,,,,,
<EOS>
2885
0,Sini,,,,,,,,,
1,tidak,,,,,,,,,
2,dibenarkan,,,,,,,,,
3,masuk,,,,,,,,,
4,kerana,,,,,,,,,
5,berbahaya,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2886
0,Oleh sebab,,,,,,,,,
1,sudah,,,,,,,,,
2,lewat,,,,,,,,,
3,malam,,,,,,,,,
4,",",,,,,,,,,
5,balik,,,,,,,,,
6,bersendirian,,,,,,,,,
7,adalah,,,,,,,,,
8,berbahaya,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2887
0,Jangan,,,,,,,,,
1,bercakap,,,,,,,,,
2,dengan,,,,,,,,,
3,orang,,,,,,,,,
4,di,,,,,,,,,
5,sebelah,,,,,,,,,
6,semasa,,,,,,,,,
7,kelas,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2888
0,Kedai,,,,,,,,,
1,kopi,,,,,,,,,
2,itu,,,,,,,,,
3,ada,,,,,,,,,
4,di,,,,,,,,,
5,sebelah,,,,,,,,,
6,kedai,,,,,,,,,
7,buku,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2889
0,Rumah,,,,,,,,,
1,Encik,male,,hon,,,,,,
2,Matsui,,,,,,,,,
3,dekat,,,,,,,,,
4,dengan,,,,,,,,,
5,rumah,,,,,,,,,
6,saya,,,,,neutral,,,,sg
7,.,,,,,,,,,
<EOS>
2890
0,Beg,,,,,,,,,
1,yang,,,,,,,,,
2,terletak,,,,,,,,,
3,dekat,,,,,,,,,
4,dengan,,,,,,,,,
5,saya,,,,,neutral,,,,sg
6,sudah,,,,,,,,,
7,diberikan,,,,,,,,,
8,kepada,,,,,,,,,
9,Encik,male,,hon,,,,,,
10,Matsui,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2891
0,Oleh sebab,,,,,,,,,
1,kehilangan,,,,,,,,,
2,dompet,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,pergi,,,,,,,,,
6,ke,,,,,,,,,
7,pondok polis,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2892
0,Saya,,,,,,,,,
1,kehilangan,,,,,,,,,
2,majalah,,,,,,,,,
3,yang,,,,,,,,,
4,dipinjam,,,,,,,,,
5,daripada,,,,,,,,,
6,Encik,male,,hon,,,,,,
7,Matsui,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2893
0,Saya,,,,,,,,,
1,nak,,,,,,,,,
2,bersihkan,,,,,,,,,
3,bilik,,,,,,,,,
4,kerana,,,,,,,,,
5,kawan,,,,,,,,,
6,saya,,,,,,,,,
7,akan,,,,,,,,,
8,datang,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2894
0,Bilik,,,,,,,,,
1,ini,,,,,,,,,
2,tiada,,,,,,,,,
3,tingkap,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2895
0,Ada,,,,,,,,,
1,kalendar,,,,,,,,,
2,yang,,,,,,,,,
3,diletakkan,,,,,,,,,
4,di,,,,,,,,,
5,atas,,,,,,,,,
6,meja,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2896
0,Saya,,,,,,,,,
1,beli,,,,,,,,,
2,kalendar,,,,,,,,,
3,untuk,,,,,,,,,
4,tahun,,,,,,,,,
5,depan,,,,,,,,,
6,di,,,,,,,,,
7,pusat membeli-belah,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2898
0,Oleh sebab,,,,,,,,,
1,bilik,,,,,,,,,
2,itu,,,,,,,,,
3,gelap,,,,,,,,,
4,",",,,,,,,,,
5,saya,,,,,,,,,
6,akan,,,,,,,,,
7,pasang,,,,,,,,,
8,lampu,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2899
0,Oleh sebab,,,,,,,,,
1,semalam,,,,,,,,,
2,penat,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,terus,,,,,,,,,
6,tidur,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2900
0,Saya,,,,,,,,,
1,lihat,,,,,,,,,
2,jam,,,,,,,,,
3,di,,,,,,,,,
4,dalam,,,,,,,,,
5,bilik darjah,,,,,,,,,
6,kerana,,,,,,,,,
7,tidak,,,,,,,,,
8,tahu,,,,,,,,,
9,pukul,,,,,,,,,
10,berapa,,,,,,,,,
11,sekarang,,,,,,,,,
12,.,,,,,,,,,
<EOS>
2901
0,Saya,,,,,,,,,
1,belajar,,,,,,,,,
2,dengan,,,,,,,,,
3,memasang,,,,,,,,,
4,lampu,,,,,,,,,
5,di,,,,,,,,,
6,bilik,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2902
0,Ada,,,,,,,,,
1,pasu,,,,,,,,,
2,bunga,,,,,,,,,
3,yang,,,,,,,,,
4,diletakkan,,,,,,,,,
5,di,,,,,,,,,
6,pintu masuk,,,,,,,,,
7,rumah,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2906
0,Oleh sebab,,,,,,,,,
1,jalan,,,,,,,,,
2,ini,,,,,,,,,
3,sangat,,,,,,,,,
4,sempit,,,,,,,,,
5,",",,,,,,,,,
6,ia,,,,,,,,,
7,berbahaya,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2907
0,Lintas,,,,,,,,,
1,persimpangan,,,,,,,,,
2,sana,,,,,,,,,
3,",",,,,,,,,,
4,kemudian,,,,,,,,,
5,belok,,,,,,,,,
6,ke,,,,,,,,,
7,kiri,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2908
0,Kereta,,,,,,,,,
1,Jepun,,,,,,,,,
2,mahal,,,,,,,,,
3,tetapi,,,,,,,,,
4,bagus,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2909
0,Kereta,,,,,,,,,
1,buatan,,,,,,,,,
2,Jepun,,,,,,,,,
3,dijual,,,,,,,,,
4,di,,,,,,,,,
5,luar negara,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2910
0,Ini,,,,,,,,,
1,majalah,,,,,,,,,
2,kereta,,,,,,,,,
3,.,,,,,,,,,
<EOS>
2911
0,Saya,,,,,,,,,
1,naik,,,,,,,,,
2,teksi,,,,,,,,,
3,dari,,,,,,,,,
4,stesen,,,,,,,,,
5,sampai,,,,,,,,,
6,syarikat,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2912
0,Saya,,,,,,,,,
1,pulang,,,,,,,,,
2,ke,,,,,,,,,
3,rumah,,,,,,,,,
4,dengan,,,,,,,,,
5,teksi,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2913
0,Saya,,,,,,,,,
1,membonceng,,,,,,,,,
2,di,,,,,,,,,
3,bahagian,,,,,,,,,
4,belakang,,,,,,,,,
5,basikal,,,,,,,,,
6,kawan,,,,,,,,,
7,saya,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2914
0,Saya,,,,,,,,,
1,akan,,,,,,,,,
2,pergi,,,,,,,,,
3,menaiki,,,,,,,,,
4,basikal,,,,,,,,,
5,walaupun,,,,,,,,,
6,hujan,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2915
0,Semalam,,,,,,,,,
1,saya,,,,,,,,,
2,dan,,,,,,,,,
3,kawan,,,,,,,,,
4,pergi,,,,,,,,,
5,ke,,,,,,,,,
6,sungai,,,,,,,,,
7,dan,,,,,,,,,
8,kami,,,,,,,,,
9,bermain,,,,,,,,,
10,bersama,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2916
0,Rumah,,,,,,,,,
1,saya,,,,,,,,,
2,terletak,,,,,,,,,
3,di,,,,,,,,,
4,sebalik,,,,,,,,,
5,sungai,,,,,,,,,
6,sana,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2917
0,Selepas,,,,,,,,,
1,menyeberangi,,,,,,,,,
2,jambatan,,,,,,,,,
3,",",,,,,,,,,
4,akan,,,,,,,,,
5,ada,,,,,,,,,
6,taman,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2918
0,Saya,,,,,neutral,,,,sg
1,pergi,,,,,,,,,
2,berjalan-jalan,,,,,,,,,
3,setiap,,,,,,,,,
4,pagi,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2919
0,Saya,,,,,neutral,,,,sg
1,berjalan-jalan,,,,,,,,,
2,setiap,,,,,,,,,
3,pagi,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2920
0,Mari,,,,,,,,,
1,kita,,,,,,,,,
2,seberang,,,,,,,,,
3,jalan,,,,,,,,,
4,dan,,,,,,,,,
5,jalan,,,,,,,,,
6,di,,,,,,,,,
7,sebelah,,,,,,,,,
8,kiri,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2921
0,Saya,,,,,,,,,
1,akan,,,,,,,,,
2,lintas,,,,,,,,,
3,jambatan,,,,,,,,,
4,untuk,,,,,,,,,
5,ke,,,,,,,,,
6,seberang,,,,,,,,,
7,sungai,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2923
0,Saya,,,,,,,,,
1,berenang,,,,,,,,,
2,di,,,,,,,,,
3,dalam,,,,,,,,,
4,kolam renang,,,,,,,,,
5,kerana,,,,,,,,,
6,panas,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2924
0,Oleh sebab,,,,,,,,,
1,saya,,,,,,,,,
2,tidak,,,,,,,,,
3,pandai,,,,,,,,,
4,menyanyi,,,,,,,,,
5,",",,,,,,,,,
6,saya,,,,,,,,,
7,akan,,,,,,,,,
8,berlatih,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2925
0,Saya,,,,,,,,,
1,belajar,,,,,,,,,
2,dengan,,,,,,,,,
3,adik,,,,,,,,,
4,lelaki,,,,,,,,,
5,saya,,,,,,,,,
6,sebab,,,,,,,,,
7,dia,,,,,,,,,
8,pandai,,,,,,,,,
9,bermain,,,,,,,,,
10,bola sepak,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2926
0,Encik,male,,hon,,,,,,
1,Matsui,,,,,,,,,
2,pandai,,,,,,,,,
3,memasak,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2927
0,Saya,,,,,neutral,,,,sg
1,tidak,,,,,,,,,
2,pandai,,,,,,,,,
3,melukis,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2928
0,Saya,,,,,,,,,
1,rasa,,,,,,,,,
2,kereta api,,,,,,,,,
3,lebih,,,,,,,,,
4,cepat,,,,,,,,,
5,daripada,,,,,,,,,
6,bas,,,,,,,,,
7,untuk,,,,,,,,,
8,sampai,,,,,,,,,
9,ke,,,,,,,,,
10,sekolah,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2929
0,Encik,male,,hon,,,,,,
1,Matsui,,,,,,,,,
2,berlari,,,,,,,,,
3,dengan,,,,,,,,,
4,cepat,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2931
0,Saya,,,,,neutral,,,,sg
1,sangat,,,,,,,,,
2,lambat,,,,,,,,,
3,apabila,,,,,,,,,
4,berjalan kaki,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2933
0,Oleh sebab,,,,,,,,,
1,kaki,,,,,,,,,
2,sakit,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,tidak,,,,,,,,,
6,boleh,,,,,,,,,
7,berlari,,,,,,,,,
8,lagi,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2934
0,Ada,,,,,,,,,
1,burung,,,,,,,,,
2,sedang,,,,,,,,,
3,terbang,,,,,,,,,
4,di,,,,,,,,,
5,langit,,,,,,,,,
6,sana,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2935
0,Saya,,,,,,,,,
1,fikir,,,,,,,,,
2,ingin,,,,,,,,,
3,melancong,,,,,,,,,
4,ke,,,,,,,,,
5,luar negara,,,,,,,,,
6,tahun,,,,,,,,,
