1176
6,saya,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2826
0,Saya,,,,,,,,,
1,minum,,,,,,,,,
2,kopi,,,,,,,,,
3,dengan,,,,,,,,,
4,memasukkan,,,,,,,,,
5,gula,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2828
0,Saya,,,,,,,,,
1,memasukkan,,,,,,,,,
2,uang,,,,,,,,,
3,ke,,,,,,,,,
4,dompet,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2829
0,Ibu,female,,hon,mature,,,,,
1,Matsui,,,,,,,,,
2,menuangkan,,,,,,,,,
3,kopi,,,,,,,,,
4,untuk,,,,,,,,,
5,saya,,,,,neutral,,,,sg
6,.,,,,,,,,,
<EOS>
2830
0,Kereta,,,,,,,,,
1,ini,,,,,,,,,
2,pergi,,,,,,,,,
3,ke,,,,,,,,,
4,Tokyo,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2831
0,Kereta bawah tanah,,,,,,,,,
1,murah,,,,,,,,,
2,",",,,,,,,,,
3,cepat,,,,,,,,,
4,",",,,,,,,,,
5,dan,,,,,,,,,
6,sangat,,,,,,,,,
7,praktis,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2832
0,Saya,,,,,,,,,
1,membeli,,,,,,,,,
2,karcis,,,,,,,,,
3,ketika,,,,,,,,,
4,naik,,,,,,,,,
5,kereta,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2833
0,Saya,,,,,,,,,
1,tidak,,,,,,,,,
2,naik,,,,,,,,,
3,lift,,,,,,,,,
4,",",,,,,,,,,
5,tetapi,,,,,,,,,
6,naik,,,,,,,,,
7,tangga,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2834
0,Toilet,,,,,,,,,
1,ada,,,,,,,,,
2,di,,,,,,,,,
3,lantai,,,,,,,,,
4,dua,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2835
0,Saya,,,,,,,,,
1,mencuci,,,,,,,,,
2,tangan,,,,,,,,,
3,ketika,,,,,,,,,
4,keluar,,,,,,,,,
5,dari,,,,,,,,,
6,toilet,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2836
0,Saya,,,,,,,,,
1,menunjukkan,,,,,,,,,
2,karcis,,,,,,,,,
3,di,,,,,,,,,
4,pintu masuk,,,,,,,,,
5,stasiun,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2837
0,Kalau,,,,,,,,,
1,keluar,,,,,,,,,
2,dari,,,,,,,,,
3,pintu keluar,,,,,,,,,
4,ini,,,,,,,,,
5,",",,,,,,,,,
6,paling,,,,,,,,,
7,dekat,,,,,,,,,
8,dengan,,,,,,,,,
9,perpustakaan,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2838
0,Kalau,,,,,,,,,
1,pergi,,,,,,,,,
2,ke,,,,,,,,,
3,kedutaan,,,,,,,,,
4,",",,,,,,,,,
5,Anda,,,,,,,,,
6,turun,,,,,,,,,
7,di,,,,,,,,,
8,stasiun,,,,,,,,,
9,berikut,,,,,,,,,
10,-nya,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2839
0,Saya,,,,,,,,,
1,naik,,,,,,,,,
2,bus,,,,,,,,,
3,ke,,,,,,,,,
4,sekolah,,,,,,,,,
5,",",,,,,,,,,
6,tidak,,,,,,,,,
7,berjalan kaki,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2840
0,Karena,,,,,,,,,
1,supermarket,,,,,,,,,
2,tutup,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,tidak,,,,,,,,,
6,bisa,,,,,,,,,
7,belanja,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2841
0,Tas,,,,,,,,,
1,-nya,,,,,,,,,
2,tidak,,,,,,,,,
3,tertutup,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2842
0,Saya,,,,,neutral,,,,sg
1,sekelas,,,,,,,,,
2,dengan,,,,,,,,,
3,Pak,male,,hon,mature,,,,,
4,Matsui,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2843
0,Di,,,,,,,,,
1,kelas,,,,,,,,,
2,ada,,,,,,,,,
3,meja,,,,,,,,,
4,dan,,,,,,,,,
5,kursi,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2844
0,Saya,,,,,,,,,
1,membersihkan,,,,,,,,,
2,pintu masuk,,,,,,,,,
3,rumah,,,,,,,,,
4,dan,,,,,,,,,
5,juga,,,,,,,,,
6,koridor,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2845
0,Saya,,,,,neutral,,,,sg
1,tidak,,,,,,,,,
2,begitu,,,,,,,,,
3,suka,,,,,,,,,
4,belajar,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2846
0,Minggu,,,,,,,,,
1,lalu,,,,,,,,,
2,saya,,,,,,,,,
3,tidak,,,,,,,,,
4,bisa,,,,,,,,,
5,belajar,,,,,,,,,
6,karena,,,,,,,,,
7,sibuk,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2847
0,Anak-anak,,,,,,,,,
1,yang,,,,,,,,,
2,ada,,,,,,,,,
3,di,,,,,,,,,
4,sini,,,,,,,,,
5,adalah,,,,,,,,,
6,murid-murid,,,,,,,,,
7,satu,,,,,,,,,
8,sekolah,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2848
0,Selama,,,,,,,,,
1,pelajaran,,,,,,,,,
2,",",,,,,,,,,
3,guru,,,,,,teacher.school,,,
4,bertanya,,,,,,,,,
5,kepada,,,,,,,,,
6,murid,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2851
0,Minggu,,,,,,,,,
1,depan,,,,,,,,,
2,saya,,,,,neutral,,,,sg
3,pergi,,,,,,,,,
4,bermain,,,,,,,,,
5,ke,,,,,,,,,
6,Tokyo,,,,,,,,,
7,bersama,,,,,,,,,
8,teman,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2852
0,Karena,,,,,,,,,
1,kemarin,,,,,,,,,
2,seharian,,,,,,,,,
3,belajar,,,,,,,,,
4,",",,,,,,,,,
5,hari,,,,,,,,,
6,ini,,,,,,,,,
7,saya,,,,,,,,,
8,bermain,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2853
0,Malam,,,,,,,,,
1,ini,,,,,,,,,
2,saya,,,,,,,,,
3,akan,,,,,,,,,
4,belajar,,,,,,,,,
5,karena,,,,,,,,,
6,besok,,,,,,,,,
7,ada,,,,,,,,,
8,ujian,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2854
0,Saya,,,,,neutral,,,,sg
1,membaca,,,,,,,,,
2,karangan,,,,,,,,,
3,yang,,,,,,,,,
4,ditulis,,,,,,,,,
5,oleh,,,,,,,,,
6,Pak,male,,hon,mature,,,,,
7,Matsui,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2855
0,Besok,,,,,,,,,
1,saya,,,,,,,,,
2,akan,,,,,,,,,
3,mengumpulkan,,,,,,,,,
4,karangan,,,,,,,,,
5,kepada,,,,,,,,,
6,guru,,,,,,teacher.school,,,
7,.,,,,,,,,,
<EOS>
2856
0,Soal,,,,,,,,,
1,harus,,,,,,,,,
2,dibaca,,,,,,,,,
3,dengan,,,,,,,,,
4,baik,,,,,,,,,
5,ketika,,,,,,,,,
6,menulis,,,,,,,,,
7,jawaban,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2857
0,Soal,,,,,,,,,
1,ini,,,,,,,,,
2,sangat,,,,,,,,,
3,mudah,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2858
0,Di,,,,,,,,,
1,sekolah,,,,,,,,,
2,setiap,,,,,,,,,
3,hari,,,,,,,,,
4,ada,,,,,,,,,
5,ujian,,,,,,,,,
6,kanji,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2860
0,Kalau,,,,,,,,,
1,banyak,,,,,,,,,
2,berlatih,,,,,,,,,
3,",",,,,,,,,,
4,Anda,,,,,,,,,
5,akan,,,,,,,,,
6,menjadi,,,,,,,,,
7,pandai,,,,,,,,,
8,berbahasa,,,,,,,,,
9,Jepang,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2861
0,Ujian,,,,,,,,,
1,kemarin,,,,,,,,,
2,mudah,,,,,,,,,
3,.,,,,,,,,,
<EOS>
2862
0,Saya,,,,,neutral,,,,sg
1,mengajar,,,,,,,,,
2,bahasa,,,,,,,,,
3,Jepang,,,,,,,,,
4,kepada,,,,,,,,,
5,orang,,,,,,,,,
6,asing,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2863
0,Karena,,,,,,,,,
1,soal,,,,,,,,,
2,-nya,,,,,,,,,
3,sulit,,,,,,,,,
4,",",,,,,,,,,
5,saya,,,,,,,,,
6,tidak,,,,,,,,,
7,bisa,,,,,,,,,
8,menjawab,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2864
0,Setelah,,,,,,,,,
1,pulang,,,,,,,,,
2,sekolah,,,,,,,,,
3,",",,,,,,,,,
4,setiap,,,,,,,,,
5,hari,,,,,,,,,
6,saya,,,,,,,,,
7,berlatih,,,,,,,,,
8,tenis,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2865
0,Minggu,,,,,,,,,
1,depan,,,,,,,,,
2,saya,,,,,,,,,
3,berencana,,,,,,,,,
4,memotong,,,,,,,,,
5,rambut,,,,,,,,,
6,di,,,,,,,,,
7,salon,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2866
0,Saya,,,,,,,,,
1,memegang,,,,,,,,,
2,sumpit,,,,,,,,,
3,dengan,,,,,,,,,
4,tangan,,,,,,,,,
5,kiri,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2867
0,Saya,,,,,,,,,
1,belok,,,,,,,,,
2,kanan,,,,,,,,,
3,di,,,,,,,,,
4,belokan,,,,,,,,,
5,berikut,,,,,,,,,
6,-nya,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2868
0,Mbak,female,,hon,youth,,,,,
1,Matsui,,,,,,,,,
2,duduk,,,,,,,,,
3,di,,,,,,,,,
4,depan,,,,,,,,,
5,saya,,,,,neutral,,,,sg
6,.,,,,,,,,,
<EOS>
2869
0,Banyak,,,,,,,,,
1,orang,,,,,,,,,
2,berbaris,,,,,,,,,
3,di,,,,,,,,,
4,belakang,,,,,,,,,
5,saya,,,,,neutral,,,,sg
6,.,,,,,,,,,
<EOS>
2870
0,Pensil,,,,,,,,,
1,ini,,,,,,,,,
2,menjadi,,,,,,,,,
3,pendek,,,,,,,,,
4,karena,,,,,,,,,
5,selalu,,,,,,,,,
6,digunakan,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2871
0,Saya,,,,,,,,,
1,memotong,,,,,,,,,
2,keik,,,,,,,,,
3,dengan,,,,,,,,,
4,pisau,,,,,,,,,
5,menjadi,,,,,,,,,
6,empat,,,,,,,,,
7,bagian,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2873
0,Adik,,,,,,,,,
1,perempuan,,,,,,,,,
2,saya,,,,,neutral,,,,sg
3,badan,,,,,,,,,
4,-nya,,,,,,,,,
5,pendek,,,,,,,,,
6,dan,,,,,,,,,
7,rambut,,,,,,,,,
8,-nya,,,,,,,,,
9,panjang,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2874
0,Saya,,,,,,,,,
1,duduk,,,,,,,,,
2,beristirahat,,,,,,,,,
3,karena,,,,,,,,,
4,lelah,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2875
0,Saya,,,,,,,,,
1,menanyakan,,,,,,,,,
2,jalan,,,,,,,,,
3,ke,,,,,,,,,
4,polisi,,,,,,,,,
5,di,,,,,,,,,
6,pos,,,,,,,,,
7,polisi,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2876
0,Di,,,,,,,,,
1,pos,,,,,,,,,
2,polisi,,,,,,,,,
3,tertempel,,,,,,,,,
4,peta,,,,,,,,,
5,kota,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2877
0,Di,,,,,,,,,
1,perempatan,,,,,,,,,
2,ada,,,,,,,,,
3,banyak,,,,,,,,,
4,polisi,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2878
0,Saya,,,,,neutral,,,,sg
1,ditanyai,,,,,,,,,
2,polisi,,,,,,,,,
3,nama,,,,,,,,,
4,saya,,,,,neutral,,,,sg
5,.,,,,,,,,,
<EOS>
2879
0,Polisi,,,,,,,,,
1,menunjukkan,,,,,,,,,
2,jalan,,,,,,,,,
3,sampai,,,,,,,,,
4,stasiun,,,,,,,,,
5,kepada,,,,,,,,,
6,saya,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2880
0,Karena,,,,,,,,,
1,tidak,,,,,,,,,
2,tahu,,,,,,,,,
3,jalan,,,,,,,,,
4,",",,,,,,,,,
5,saya,,,,,,,,,
6,melihat,,,,,,,,,
7,peta,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2881
0,Kemarin,,,,,,,,,
1,saya,,,,,,,,,
2,pergi,,,,,,,,,
3,ke,,,,,,,,,
4,dekat,,,,,,,,,
5,stasiun,,,,,,,,,
6,untuk,,,,,,,,,
7,berbelanja,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2882
0,Saya,,,,,,,,,
1,menanyakan,,,,,,,,,
2,nomor,,,,,,,,,
3,telepon,,,,,,,,,
4,restoran,,,,,,,,,
5,yang,,,,,,,,,
6,akan,,,,,,,,,
7,saya,,,,,,,,,
8,kunjungi,,,,,,,,,
9,malam,,,,,,,,,
10,ini,,,,,,,,,
11,kepada,,,,,,,,,
12,Pak,male,,hon,mature,,,,,
13,Matsui,,,,,,,,,
14,.,,,,,,,,,
<EOS>
2884
0,Kalau,,,,,,,,,
1,belok,,,,,,,,,
2,kiri,,,,,,,,,
3,di,,,,,,,,,
4,bangunan,,,,,,,,,
5,itu,,,,,,,,,
6,",",,,,,,,,,
7,ada,,,,,,,,,
8,rumah sakit,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2885
0,Tidak,,,,,,,,,
1,boleh,,,,,,,,,
2,masuk,,,,,,,,,
3,ke,,,,,,,,,
4,sini,,,,,,,,,
5,karena,,,,,,,,,
6,berbahaya,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2886
0,Karena,,,,,,,,,
1,sudah,,,,,,,,,
2,larut,,,,,,,,,
3,malam,,,,,,,,,
4,",",,,,,,,,,
5,pulang,,,,,,,,,
6,sendirian,,,,,,,,,
7,berbahaya,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2887
0,Tidak,,,,,,,,,
1,boleh,,,,,,,,,
2,berbicara,,,,,,,,,
3,dengan,,,,,,,,,
4,orang,,,,,,,,,
5,di,,,,,,,,,
6,sebelah,,,,,,,,,
7,saat,,,,,,,,,
8,pelajaran,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2888
0,Kedai,,,,,,,,,
1,kopi,,,,,,,,,
2,itu,,,,,,,,,
3,ada,,,,,,,,,
4,di,,,,,,,,,
5,sebelah,,,,,,,,,
6,toko,,,,,,,,,
7,buku,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2889
0,Rumah,,,,,,,,,
1,Pak,male,,hon,mature,,,,,
2,Matsui,,,,,,,,,
3,di,,,,,,,,,
4,sebelah,,,,,,,,,
5,rumah,,,,,,,,,
6,saya,,,,,neutral,,,,sg
7,.,,,,,,,,,
<EOS>
2890
0,Saya,,,,,neutral,,,,sg
1,menyerahkan,,,,,,,,,
2,tas,,,,,,,,,
3,yang,,,,,,,,,
4,terletak,,,,,,,,,
5,di,,,,,,,,,
6,samping,,,,,,,,,
7,saya,,,,,neutral,,,,sg
8,ke,,,,,,,,,
9,Pak,male,,hon,mature,,,,,
10,Matsui,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2891
0,Saya,,,,,,,,,
1,pergi,,,,,,,,,
2,ke,,,,,,,,,
3,pos,,,,,,,,,
4,polisi,,,,,,,,,
5,karena,,,,,,,,,
6,kehilangan,,,,,,,,,
7,dompet,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2892
0,Saya,,,,,,,,,
1,kehilangan,,,,,,,,,
2,majalah,,,,,,,,,
3,yang,,,,,,,,,
4,saya,,,,,,,,,
5,pinjam,,,,,,,,,
6,dari,,,,,,,,,
7,Pak,male,,hon,mature,,,,,
8,Matsui,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2893
0,Saya,,,,,,,,,
1,membersihkan,,,,,,,,,
2,kamar,,,,,,,,,
3,karena,,,,,,,,,
4,teman,,,,,,,,,
5,saya,,,,,,,,,
6,akan,,,,,,,,,
7,datang,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2894
0,Kamar,,,,,,,,,
1,ini,,,,,,,,,
2,tidak,,,,,,,,,
3,ada,,,,,,,,,
4,jendela,,,,,,,,,
5,-nya,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2895
0,Di,,,,,,,,,
1,atas,,,,,,,,,
2,meja,,,,,,,,,
3,diletakkan,,,,,,,,,
4,kalender,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2896
0,Saya,,,,,,,,,
1,membeli,,,,,,,,,
2,kalender,,,,,,,,,
3,tahun,,,,,,,,,
4,depan,,,,,,,,,
5,di,,,,,,,,,
6,toserba,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2898
0,Karena,,,,,,,,,
1,kamar,,,,,,,,,
2,-nya,,,,,,,,,
3,gelap,,,,,,,,,
4,",",,,,,,,,,
5,saya,,,,,,,,,
6,menyalakan,,,,,,,,,
7,lampu,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2899
0,Karena,,,,,,,,,
1,kemarin,,,,,,,,,
2,lelah,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,segera,,,,,,,,,
6,tidur,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2900
0,Karena,,,,,,,,,
1,saya,,,,,,,,,
2,tidak,,,,,,,,,
3,tahu,,,,,,,,,
4,pukul,,,,,,,,,
5,berapa,,,,,,,,,
6,",",,,,,,,,,
7,saya,,,,,,,,,
8,melihat,,,,,,,,,
9,jam,,,,,,,,,
10,di,,,,,,,,,
11,kelas,,,,,,,,,
12,.,,,,,,,,,
<EOS>
2901
0,Saya,,,,,,,,,
1,menyalakan,,,,,,,,,
2,lampu,,,,,,,,,
3,kamar,,,,,,,,,
4,dan,,,,,,,,,
5,belajar,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2902
0,Di,,,,,,,,,
1,pintu masuk,,,,,,,,,
2,rumah,,,,,,,,,
3,diletakkan,,,,,,,,,
4,vas,,,,,,,,,
5,bunga,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2906
0,Jalan,,,,,,,,,
1,ini,,,,,,,,,
2,berbahaya,,,,,,,,,
3,karena,,,,,,,,,
4,sangat,,,,,,,,,
5,sempit,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2907
0,Saya,,,,,,,,,
1,menyeberang,,,,,,,,,
2,perempatan,,,,,,,,,
3,itu,,,,,,,,,
4,dan,,,,,,,,,
5,belok,,,,,,,,,
6,kiri,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2908
0,Mobil,,,,,,,,,
1,Jepang,,,,,,,,,
2,mahal,,,,,,,,,
3,tetapi,,,,,,,,,
4,bagus,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2909
0,Mobil,,,,,,,,,
1,Jepang,,,,,,,,,
2,dijual,,,,,,,,,
3,di,,,,,,,,,
4,luar negeri,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2910
0,Ini,,,,,,,,,
1,majalah,,,,,,,,,
2,otomotif,,,,,,,,,
3,.,,,,,,,,,
<EOS>
2911
0,Dari,,,,,,,,,
1,stasiun,,,,,,,,,
2,sampai,,,,,,,,,
3,perusahaan,,,,,,,,,
4,saya,,,,,,,,,
5,naik,,,,,,,,,
6,taksi,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2912
0,Saya,,,,,,,,,
1,pulang,,,,,,,,,
2,ke,,,,,,,,,
3,rumah,,,,,,,,,
4,dengan,,,,,,,,,
5,taksi,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2913
0,Saya,,,,,,,,,
1,dibonceng,,,,,,,,,
2,di,,,,,,,,,
3,belakang,,,,,,,,,
4,sepeda,,,,,,,,,
5,teman,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2914
0,Walaupun,,,,,,,,,
1,hujan,,,,,,,,,
2,turun,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,pergi,,,,,,,,,
6,naik,,,,,,,,,
7,sepeda,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2915
0,Kemarin,,,,,,,,,
1,saya,,,,,,,,,
2,pergi,,,,,,,,,
3,ke,,,,,,,,,
4,sungai,,,,,,,,,
5,dengan,,,,,,,,,
6,teman,,,,,,,,,
7,dan,,,,,,,,,
8,bermain,,,,,,,,,
9,bersama,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2916
0,Rumah,,,,,,,,,
1,saya,,,,,,,,,
2,ada,,,,,,,,,
3,di,,,,,,,,,
4,seberang,,,,,,,,,
5,sungai,,,,,,,,,
6,itu,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2917
0,Setelah,,,,,,,,,
1,menyeberang,,,,,,,,,
2,jembatan,,,,,,,,,
3,",",,,,,,,,,
4,akan,,,,,,,,,
5,ada,,,,,,,,,
6,taman,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2918
0,Saya,,,,,neutral,,,,sg
1,setiap,,,,,,,,,
2,pagi,,,,,,,,,
3,pergi,,,,,,,,,
4,jalan-jalan,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2919
0,Saya,,,,,neutral,,,,sg
1,berjalan-jalan,,,,,,,,,
2,setiap,,,,,,,,,
3,pagi,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2920
0,Setelah,,,,,,,,,
1,menyeberang,,,,,,,,,
2,jalan,,,,,,,,,
3,",",,,,,,,,,
4,mari,,,,,,,,,
5,kita,,,,,,,,,
6,berjalan,,,,,,,,,
7,di,,,,,,,,,
8,sebelah,,,,,,,,,
9,kiri,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2921
0,Karena,,,,,,,,,
1,saya,,,,,,,,,
2,ingin,,,,,,,,,
3,pergi,,,,,,,,,
4,ke,,,,,,,,,
5,seberang,,,,,,,,,
6,sungai,,,,,,,,,
7,",",,,,,,,,,
8,saya,,,,,,,,,
9,menyeberang,,,,,,,,,
10,jembatan,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2923
0,Karena,,,,,,,,,
1,hawa,,,,,,,,,
2,panas,,,,,,,,,
3,",",,,,,,,,,
4,saya,,,,,,,,,
5,berenang,,,,,,,,,
6,di,,,,,,,,,
7,kolam renang,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2924
0,Karena,,,,,,,,,
1,tidak,,,,,,,,,
2,pandai,,,,,,,,,
3,bernyanyi,,,,,,,,,
4,",",,,,,,,,,
5,saya,,,,,,,,,
6,akan,,,,,,,,,
7,berlatih,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2925
0,Saya,,,,,,,,,
1,diajari,,,,,,,,,
2,adik,,,,,,,,,
3,laki-laki,,,,,,,,,
4,saya,,,,,,,,,
5,bermain,,,,,,,,,
6,sepak bola,,,,,,,,,
7,karena,,,,,,,,,
8,dia,,,,,,,,,
9,pandai,,,,,,,,,
10,bermain,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2926
0,Pak,male,,hon,mature,,,,,
1,Matsui,,,,,,,,,
2,pandai,,,,,,,,,
3,memasak,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2927
0,Saya,,,,,neutral,,,,sg
1,tidak,,,,,,,,,
2,pandai,,,,,,,,,
3,menggambar,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2928
0,Saya,,,,,,,,,
1,kira,,,,,,,,,
2,kereta,,,,,,,,,
3,lebih,,,,,,,,,
4,cepat,,,,,,,,,
5,daripada,,,,,,,,,
6,bus,,,,,,,,,
7,sampai,,,,,,,,,
8,ke,,,,,,,,,
9,sekolah,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2929
0,Pak,male,,hon,mature,,,,,
1,Matsui,,,,,,,,,
2,larinya,,,,,,,,,
3,cepat,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2931
0,Saya,,,,,neutral,,,,sg
1,jalannya,,,,,,,,,
2,sangat,,,,,,,,,
3,pelan,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2933
0,Saya,,,,,,,,,
1,tidak,,,,,,,,,
2,bisa,,,,,,,,,
3,berlari,,,,,,,,,
4,lagi,,,,,,,,,
5,karena,,,,,,,,,
6,kaki,,,,,,,,,
7,saya,,,,,,,,,
8,sakit,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2934
0,Ada,,,,,,,,,
1,burung,,,,,,,,,
2,sedang,,,,,,,,,
3,terbang,,,,,,,,,
4,di,,,,,,,,,
5,langit,,,,,,,,,
6,sana,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2935
0,Saya,,,,,,,,,
1,berencana,,,,,,,,,
2,jalan-jalan,,,,,,,,,
3,ke,,,,,,,,,
4,luar negeri,,,,,,,,,
5,tahun,,,,,,,,,
6,depan,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2936
0,Saya,,,,,,,,,
1,bisa,,,,,,,,,
2,berbicara,,,,,,,,,
3,bahasa,,,,,,,,,
4,Inggris,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2937
0,Saya,,,,,,,,,
1,belajar,,,,,,,,,
2,bahasa,,,,,,,,,
3,Inggris,,,,,,,,,
4,dengan,,,,,,,,,
5,menggunakan,,,,,,,,,
6,kamus,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2939
0,Besok,,,,,,,,,
1,saya,,,,,,,,,
2,akan,,,,,,,,,
3,bertemu,,,,,,,,,
4,dengan,,,,,,,,,
5,teman,,,,,,,,,
6,orang,,,,,,,,,
7,luar negeri,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2940
0,Kalau,,,,,,,,,
1,belok,,,,,,,,,
2,kanan,,,,,,,,,
3,di,,,,,,,,,
4,perempatan,,,,,,,,,
5,itu,,,,,,,,,
6,",",,,,,,,,,
7,akan,,,,,,,,,
8,ada,,,,,,,,,
9,kedutaan,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2941
0,Saya,,,,,neutral,,,,sg
1,besok,,,,,,,,,
2,pergi,,,,,,,,,
3,ke,,,,,,,,,
4,kedutaan,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2943
0,Jepang,,,,,,,,,
1,adalah,,,,,,,,,
2,negara,,,,,,,,,
3,yang,,,,,,,,,
4,sempit,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2944
0,Kamar,,,,,,,,,
1,hotel,,,,,,,,,
2,ini,,,,,,,,,
3,sangat,,,,,,,,,
4,cantik,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2946
0,Mbak,female,,hon,youth,,,,,
1,Matsui,,,,,,,,,
2,sudah,,,,,,,,,
3,tinggal,,,,,,,,,
4,di,,,,,,,,,
5,luar negeri,,,,,,,,,
6,selama,,,,,,,,,
7,tiga,,,,,,,,,
8,tahun,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2947
0,Saya,,,,,,,,,
1,bermaksud,,,,,,,,,
2,pergi,,,,,,,,,
3,jalan-jalan,,,,,,,,,
4,ke,,,,,,,,,
5,luar negeri,,,,,,,,,
6,tahun,,,,,,,,,
7,depan,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2948
0,Saya,,,,,,,,,
1,membeli,,,,,,,,,
2,buku,,,,,,,,,
3,jalan-jalan,,,,,,,,,
4,di,,,,,,,,,
5,toko,,,,,,,,,
6,buku,,,,,,,,,
7,.,,,,,,,,,
<EOS>
