1176,,,,,,,,,,
0,田中,,,,,,,,,
5,を,,,,,,,,,
6,作っ,,,,,,,,,
7,て,,,,,,,,,
8,あげ,,,,,,,,,
9,まし,,,,,,,,,
10,た,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2099,,,,,,,,,,
0,わたし,,,,,neutral,,,,sg
1,は,,,,,,,,,
2,妹,,,,,,,,,
3,の,,,,,,,,,
4,宿題,,,,,,,,,
5,を,,,,,,,,,
6,見,,,,,,,,,
7,て,,,,,,,,,
8,あげ,,,,,,,,,
9,まし,,,,,,,,,
10,た,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2100,,,,,,,,,,
0,木村,,,,,,,,,
1,さん,,,hon,,,,,,
2,は,,,,,,,,,
3,わたし,,,,,neutral,,,,sg
4,の,,,,,,,,,
5,荷物,,,,,,,,,
6,を,,,,,,,,,
7,運ん,,,,,,,,,
8,で,,,,,,,,,
9,くれ,,,,,,,,,
10,まし,,,,,,,,,
11,た,,,,,,,,,
12,。,,,,,,,,,
<EOS>,,,,,,,,,,
2104,,,,,,,,,,
0,母,female,,,,,parent,,formal,
1,に,,,,,,,,,
2,料理,,,,,,,,,
3,を,,,,,,,,,
4,教え,,,,,,,,,
5,て,,,,,,,,,
6,もらい,,,,,,,,,
7,まし,,,,,,,,,
8,た,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2115,,,,,,,,,,
0,駅,,,,,,,,,
1,まで,,,,,,,,,
2,歩い,,,,,,,,,
3,て,,,,,,,,,
4,いき,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2120,,,,,,,,,,
0,来週,,,,,,,,,
1,そちら,,,,,,,,,
2,へ,,,,,,,,,
3,行く,,,,,,,,,
4,とき,,,,,,,,,
5,、,,,,,,,,,
6,飲み物,,,,,,,,,
7,を,,,,,,,,,
8,買っ,,,,,,,,,
9,て,,,,,,,,,
10,いき,,,,,,,,,
11,ます,,,,,,,,,
12,。,,,,,,,,,
<EOS>,,,,,,,,,,
2123,,,,,,,,,,
0,きょう,,,,,,,,,
1,は,,,,,,,,,
2,友だち,,,,,,,,,
3,と,,,,,,,,,
4,夕飯,,,,,,,,,
5,を,,,,,,,,,
6,食べ,,,,,,,,,
7,て,,,,,,,,,
8,き,,,,,,,,,
9,まし,,,,,,,,,
10,た,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2130,,,,,,,,,,
0,すみません,,,,,,,,,
1,、,,,,,,,,,
2,この,,,,,,,,,
3,服,,,,,,,,,
4,を,,,,,,,,,
5,着,,,,,,,,,
6,て,,,,,,,,,
7,み,,,,,,,,,
8,て,,,,,,,,,
9,も,,,,,,,,,
10,いい,,,,,,,,,
11,です,,,,,,,,,
12,か,,,,,,,,,
13,。,,,,,,,,,
<EOS>,,,,,,,,,,
2153,,,,,,,,,,
0,わたし,,,,,neutral,,,,sg
1,は,,,,,,,,,
2,学生,,,,,,student,,,
3,です,,,,,,,,,
4,。,,,,,,,,,
<EOS>,,,,,,,,,,
2154,,,,,,,,,,
0,きのう,,,,,,,,,
1,見,,,,,,,,,
2,た,,,,,,,,,
3,映画,,,,,,,,,
4,は,,,,,,,,,
5,おもしろかっ,,,,,,,,,
6,た,,,,,,,,,
7,です,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2158,,,,,,,,,,
0,わたし,,,,,neutral,,,,sg
1,は,,,,,,,,,
2,学生,,,,,,student,,,
3,です,,,,,,,,,
4,が,,,,,,,,,
5,、,,,,,,,,,
6,兄,,,,,,,,,
7,は,,,,,,,,,
8,会社員,,,,,,,,,
9,です,,,,,,,,,
10,。,,,,,,,,,
<EOS>,,,,,,,,,,
2170,,,,,,,,,,
0,あなた,,,,,equal_or_lower,,,,sg
1,の,,,,,,,,,
2,お仕事,,,,,,,,,
3,は,,,,,,,,,
4,何,,,,,,,,,
5,です,,,,,,,,,
6,か,,,,,,,,,
7,。,,,,,,,,,
<EOS>,,,,,,,,,,
2178,,,,,,,,,,
0,わたし,,,,,neutral,,,,sg
1,が,,,,,,,,,
2,晩ごはん,,,,,,,,,
3,を,,,,,,,,,
4,食べ,,,,,,,,,
5,て,,,,,,,,,
6,いる,,,,,,,,,
7,とき,,,,,,,,,
8,、,,,,,,,,,
9,友だち,,,,,,,,,
10,が,,,,,,,,,
11,うち,,,,,,,,,
12,へ,,,,,,,,,
13,来,,,,,,,,,
14,まし,,,,,,,,,
15,た,,,,,,,,,
16,。,,,,,,,,,
<EOS>,,,,,,,,,,
2179,,,,,,,,,,
0,外国,,,,,,,,,
1,へ,,,,,,,,,
2,行く,,,,,,,,,
3,とき,,,,,,,,,
4,、,,,,,,,,,
5,パスポート,,,,,,,,,
6,を,,,,,,,,,
7,持っ,,,,,,,,,
8,て,,,,,,,,,
9,行き,,,,,,,,,
10,ます,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2180,,,,,,,,,,
0,日本,,,,,,,,,
1,へ,,,,,,,,,
2,来る,,,,,,,,,
3,とき,,,,,,,,,
4,、,,,,,,,,,
5,空港,,,,,,,,,
6,で,,,,,,,,,
7,写真,,,,,,,,,
8,を,,,,,,,,,
9,撮り,,,,,,,,,
10,まし,,,,,,,,,
11,た,,,,,,,,,
12,。,,,,,,,,,
<EOS>,,,,,,,,,,
2187,,,,,,,,,,
0,部屋,,,,,,,,,
1,に,,,,,,,,,
2,いる,,,,,,,,,
3,とき,,,,,,,,,
4,、,,,,,,,,,
5,電話し,,,,,,,,,
6,まし,,,,,,,,,
7,た,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2189,,,,,,,,,,
0,若い,,,,,,,,,
1,とき,,,,,,,,,
2,、,,,,,,,,,
3,よく,,,,,,,,,
4,泳ぎ,,,,,,,,,
5,まし,,,,,,,,,
6,た,,,,,,,,,
7,。,,,,,,,,,
<EOS>,,,,,,,,,,
2192,,,,,,,,,,
0,テレビ,,,,,,,,,
1,を,,,,,,,,,
2,見,,,,,,,,,
3,ながら,,,,,,,,,
4,ごはん,,,,,,,,,
5,を,,,,,,,,,
6,食べ,,,,,,,,,
7,まし,,,,,,,,,
8,た,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2205,,,,,,,,,,
0,今年,,,,,,,,,
1,の,,,,,,,,,
2,夏休み,,,,,,,,,
3,は,,,,,,,,,
4,、,,,,,,,,,
5,海,,,,,,,,,
6,に,,,,,,,,,
7,も,,,,,,,,,
8,行き,,,,,,,,,
9,まし,,,,,,,,,
10,た,,,,,,,,,
11,し,,,,,,,,,
12,、,,,,,,,,,
13,山,,,,,,,,,
14,に,,,,,,,,,
15,も,,,,,,,,,
16,登り,,,,,,,,,
17,まし,,,,,,,,,
18,た,,,,,,,,,
19,。,,,,,,,,,
<EOS>,,,,,,,,,,
2206,,,,,,,,,,
0,暗い,,,,,,,,,
1,所,,,,,,,,,
2,で,,,,,,,,,
3,本,,,,,,,,,
4,を,,,,,,,,,
5,読む,,,,,,,,,
6,と,,,,,,,,,
7,、,,,,,,,,,
8,目,,,,,,,,,
9,が,,,,,,,,,
10,悪く,,,,,,,,,
11,なり,,,,,,,,,
12,ます,,,,,,,,,
13,。,,,,,,,,,
<EOS>,,,,,,,,,,
2213,,,,,,,,,,
0,お茶,,,,,,,,,
1,でも,,,,,,,,,
2,飲み,,,,,,,,,
3,ませ,,,,,,,,,
4,ん,,,,,,,,,
5,か,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2220,,,,,,,,,,
0,春,,,,,,,,,
1,は,,,,,,,,,
2,来,,,,,,,,,
3,まし,,,,,,,,,
4,た,,,,,,,,,
5,が,,,,,,,,,
6,、,,,,,,,,,
7,まだ,,,,,,,,,
8,暖かく,,,,,,,,,
9,なり,,,,,,,,,
10,ませ,,,,,,,,,
11,ん,,,,,,,,,
12,。,,,,,,,,,
<EOS>,,,,,,,,,,
2227,,,,,,,,,,
0,わたし,,,,,neutral,,,,sg
1,は,,,,,,,,,
2,きのう,,,,,,,,,
3,大学,,,,,,,,,
4,へ,,,,,,,,,
5,行き,,,,,,,,,
6,まし,,,,,,,,,
7,た,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2229,,,,,,,,,,
0,たばこ,,,,,,,,,
1,は,,,,,,,,,
2,やめ,,,,,,,,,
3,まし,,,,,,,,,
4,た,,,,,,,,,
5,。,,,,,,,,,
<EOS>,,,,,,,,,,
2232,,,,,,,,,,
0,きょう,,,,,,,,,
1,は,,,,,,,,,
2,誰,,,,,,,,,
3,も,,,,,,,,,
4,来,,,,,,,,,
5,ませ,,,,,,,,,
6,ん,,,,,,,,,
7,でし,,,,,,,,,
8,た,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2234,,,,,,,,,,
0,あなた,,,,,equal_or_lower,,,,sg
1,も,,,,,,,,,
2,よく,,,,,,,,,
3,働き,,,,,,,,,
4,ます,,,,,,,,,
5,ね,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2247,,,,,,,,,,
0,お茶,,,,,,,,,
1,など,,,,,,,,,
2,いかが,,,,,,,,,
3,です,,,,,,,,,
4,か,,,,,,,,,
5,。,,,,,,,,,
<EOS>,,,,,,,,,,
2249,,,,,,,,,,
0,ボールペン,,,,,,,,,
1,を,,,,,,,,,
2,持っ,,,,,,,,,
3,て,,,,,,,,,
4,こ,,,,,,,,,
5,なかっ,,,,,,,,,
6,た,,,,,,,,,
7,人,,,,,,,,,
8,は,,,,,,,,,
9,、,,,,,,,,,
10,えんぴつ,,,,,,,,,
11,でも,,,,,,,,,
12,いい,,,,,,,,,
13,です,,,,,,,,,
14,。,,,,,,,,,
<EOS>,,,,,,,,,,
2332,,,,,,,,,,
0,はい,,,,,,,,,
1,、,,,,,,,,,
2,どうぞ,,,,,,,,,
3,。,,,,,,,,,
<EOS>,,,,,,,,,,
2369,,,,,,,,,,
0,どうぞ,,,,,,,,,
1,。,,,,,,,,,
<EOS>,,,,,,,,,,
2383,,,,,,,,,,
0,つまらない,,,,,,,,,
1,もの,,,,,,,,,
2,です,,,,,,,,,
3,けど,,,,,,,,,
4,、,,,,,,,,,
5,どうぞ,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2391,,,,,,,,,,
0,どうも,,,,,,,,,
1,ありがとう,,,,,,,,,
2,。,,,,,,,,,
<EOS>,,,,,,,,,,
2396,,,,,,,,,,
0,そう,,,,,,,,,
1,な,,,,,,,,,
2,ん,,,,,,,,,
3,です,,,,,,,,,
4,。,,,,,,,,,
<EOS>,,,,,,,,,,
2409,,,,,,,,,,
0,いくら,,,,,,,,,
1,でしょ,,,,,,,,,
2,う,,,,,,,,,
3,か,,,,,,,,,
4,。,,,,,,,,,
<EOS>,,,,,,,,,,
2415,,,,,,,,,,
0,じゃあ,,,,,,,,,
1,、,,,,,,,,,
2,お願いし,,,,,,,,,
3,ます,,,,,,,,,
4,。,,,,,,,,,
<EOS>,,,,,,,,,,
2429,,,,,,,,,,
0,友達,,,,,,friend,,,
1,と,,,,,,,,,
2,ヨーロッパ,,,,,,,,,
3,を,,,,,,,,,
4,旅行し,,,,,,,,,
5,よう,,,,,,,,,
6,と,,,,,,,,,
7,思っ,,,,,,,,,
8,て,,,,,,,,,
9,ます,,,,,,,,,
10,。,,,,,,,,,
<EOS>,,,,,,,,,,
2495,,,,,,,,,,
0,この,,,,,,,,,
1,建物,,,,,,,,,
2,の,,,,,,,,,
3,三,,,,,,,,,
4,階,,,,,,,,,
5,に,,,,,,,,,
6,あり,,,,,,,,,
7,ます,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2497,,,,,,,,,,
0,三,,,,,,,,,
1,階,,,,,,,,,
2,へ,,,,,,,,,
3,は,,,,,,,,,
4,どう,,,,,,,,,
5,行け,,,,,,,,,
6,ば,,,,,,,,,
7,いい,,,,,,,,,
8,です,,,,,,,,,
9,か,,,,,,,,,
10,。,,,,,,,,,
<EOS>,,,,,,,,,,
2498,,,,,,,,,,
0,あそこ,,,,,,,,,
1,に,,,,,,,,,
2,エレベーター,,,,,,,,,
3,が,,,,,,,,,
4,あり,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2520,,,,,,,,,,
0,ええ,,,,,,,,,
1,、,,,,,,,,,
2,好き,,,,,,,,,
3,です,,,,,,,,,
4,。,,,,,,,,,
<EOS>,,,,,,,,,,
2548,,,,,,,,,,
0,もしもし,,,,,,,,,
1,。,,,,,,,,,
<EOS>,,,,,,,,,,
2562,,,,,,,,,,
0,じゃあ,,,,,,,,,
1,、,,,,,,,,,
2,また,,,,,,,,,
3,。,,,,,,,,,
<EOS>,,,,,,,,,,
2599,,,,,,,,,,
0,なぜ,,,,,,,,,
1,です,,,,,,,,,
2,か,,,,,,,,,
3,。,,,,,,,,,
<EOS>,,,,,,,,,,
2637,,,,,,,,,,
0,ああ,,,,,,,,,
1,、,,,,,,,,,
2,そう,,,,,,,,,
3,です,,,,,,,,,
4,か,,,,,,,,,
5,…,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2651,,,,,,,,,,
0,返す,,,,,,,,,
1,の,,,,,,,,,
2,は,,,,,,,,,
3,、,,,,,,,,,
4,お昼休み,,,,,,,,,
5,でも,,,,,,,,,
6,いい,,,,,,,,,
7,です,,,,,,,,,
8,か,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2672,,,,,,,,,,
0,ちょっと,,,,,,,,,
1,すみません,,,,,,,,,
2,。,,,,,,,,,
<EOS>,,,,,,,,,,
2734,,,,,,,,,,
0,海外,,,,,,,,,
1,で,,,,,,,,,
2,働き,,,,,,,,,
3,たい,,,,,,,,,
4,と,,,,,,,,,
5,思っ,,,,,,,,,
6,て,,,,,,,,,
7,いる,,,,,,,,,
8,ん,,,,,,,,,
9,です,,,,,,,,,
10,。,,,,,,,,,
<EOS>,,,,,,,,,,
2744,,,,,,,,,,
0,先生,,,,,,teacher,,,
1,、,,,,,,,,,
2,こちら,,,,,,,,,
3,が,,,,,,,,,
4,私,,,,,,,,,
5,の,,,,,,,,,
6,母,female,,,,,parent,,formal,
7,です,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2751,,,,,,,,,,
0,かぜ,,,,,,,,,
1,を,,,,,,,,,
2,ひい,,,,,,,,,
3,た,,,,,,,,,
4,ので,,,,,,,,,
5,、,,,,,,,,,
6,薬,,,,,,,,,
7,を,,,,,,,,,
8,飲み,,,,,,,,,
9,ます,,,,,,,,,
10,。,,,,,,,,,
<EOS>,,,,,,,,,,
2753,,,,,,,,,,
0,人,,,,,,,,,
1,が,,,,,,,,,
2,大勢,,,,,,,,,
3,死に,,,,,,,,,
4,まし,,,,,,,,,
5,た,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2754,,,,,,,,,,
0,ごはん,,,,,,,,,
1,を,,,,,,,,,
2,食べ,,,,,,,,,
3,たら,,,,,,,,,
4,、,,,,,,,,,
5,歯,,,,,,,,,
6,を,,,,,,,,,
7,磨き,,,,,,,,,
8,ます,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2755,,,,,,,,,,
0,木村,,,,,,,,,
1,さん,,,hon,,,,,,
2,は,,,,,,,,,
3,とても,,,,,,,,,
4,頭,,,,,,,,,
5,が,,,,,,,,,
6,いい,,,,,,,,,
7,です,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2756,,,,,,,,,,
0,郵便局,,,,,,,,,
1,は,,,,,,,,,
2,駅,,,,,,,,,
3,の,,,,,,,,,
4,そば,,,,,,,,,
5,に,,,,,,,,,
6,あり,,,,,,,,,
7,ます,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2757,,,,,,,,,,
0,あした,,,,,,,,,
1,荷物,,,,,,,,,
2,が,,,,,,,,,
3,着き,,,,,,,,,
4,ます,,,,,,,,,
5,。,,,,,,,,,
<EOS>,,,,,,,,,,
2758,,,,,,,,,,
0,電車,,,,,,,,,
1,が,,,,,,,,,
2,駅,,,,,,,,,
3,に,,,,,,,,,
4,着き,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2759,,,,,,,,,,
0,封筒,,,,,,,,,
1,に,,,,,,,,,
2,名前,,,,,,,,,
3,を,,,,,,,,,
4,書き,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2761,,,,,,,,,,
0,駅,,,,,,,,,
1,の,,,,,,,,,
2,うし,,,,,,,,,
3,ろ,,,,,,,,,
4,に,,,,,,,,,
5,スーパー,,,,,,,,,
6,が,,,,,,,,,
7,あり,,,,,,,,,
8,ます,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2762,,,,,,,,,,
0,きのう,,,,,,,,,
1,とても,,,,,,,,,
2,寒かっ,,,,,,,,,
3,た,,,,,,,,,
4,ので,,,,,,,,,
5,、,,,,,,,,,
6,かぜ,,,,,,,,,
7,を,,,,,,,,,
8,ひき,,,,,,,,,
9,まし,,,,,,,,,
10,た,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2763,,,,,,,,,,
0,頭,,,,,,,,,
1,が,,,,,,,,,
2,痛い,,,,,,,,,
3,ので,,,,,,,,,
4,、,,,,,,,,,
5,今晩,,,,,,,,,
6,は,,,,,,,,,
7,早く,,,,,,,,,
8,寝,,,,,,,,,
9,ます,,,,,,,,,
10,。,,,,,,,,,
<EOS>,,,,,,,,,,
2764,,,,,,,,,,
0,おなか,,,,,,,,,
1,が,,,,,,,,,
2,痛い,,,,,,,,,
3,ので,,,,,,,,,
4,、,,,,,,,,,
5,病院,,,,,,,,,
6,へ,,,,,,,,,
7,行き,,,,,,,,,
8,ます,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2766,,,,,,,,,,
0,歯,,,,,,,,,
1,が,,,,,,,,,
2,痛い,,,,,,,,,
3,ので,,,,,,,,,
4,、,,,,,,,,,
5,何,,,,,,,,,
6,も,,,,,,,,,
7,食べ,,,,,,,,,
8,られ,,,,,,,,,
9,ませ,,,,,,,,,
10,ん,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2767,,,,,,,,,,
0,いす,,,,,,,,,
1,に,,,,,,,,,
2,座っ,,,,,,,,,
3,て,,,,,,,,,
4,、,,,,,,,,,
5,話,,,,,,,,,
6,を,,,,,,,,,
7,し,,,,,,,,,
8,ます,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2769,,,,,,,,,,
0,冷蔵庫,,,,,,,,,
1,の,,,,,,,,,
2,中,,,,,,,,,
3,に,,,,,,,,,
4,何,,,,,,,,,
5,も,,,,,,,,,
6,あり,,,,,,,,,
7,ませ,,,,,,,,,
8,ん,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2771,,,,,,,,,,
0,ラジオ,,,,,,,,,
1,で,,,,,,,,,
2,ニュース,,,,,,,,,
3,を,,,,,,,,,
4,聞き,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2772,,,,,,,,,,
0,ラジカセ,,,,,,,,,
1,は,,,,,,,,,
2,ラジオ,,,,,,,,,
3,も,,,,,,,,,
4,音楽,,,,,,,,,
5,も,,,,,,,,,
6,聞く,,,,,,,,,
7,こと,,,,,,,,,
8,が,,,,,,,,,
9,でき,,,,,,,,,
10,ます,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2774,,,,,,,,,,
0,松井,,,,,,,,,
1,さん,,,hon,,,,,,
2,に,,,,,,,,,
3,鉛筆,,,,,,,,,
4,を,,,,,,,,,
5,貸し,,,,,,,,,
6,て,,,,,,,,,
7,もらい,,,,,,,,,
8,まし,,,,,,,,,
9,た,,,,,,,,,
10,。,,,,,,,,,
<EOS>,,,,,,,,,,
2775,,,,,,,,,,
0,来週,,,,,,,,,
1,、,,,,,,,,,
2,不動産屋,,,,,,,,,
3,へ,,,,,,,,,
4,行っ,,,,,,,,,
5,て,,,,,,,,,
6,、,,,,,,,,,
7,新しい,,,,,,,,,
8,部屋,,,,,,,,,
9,を,,,,,,,,,
10,探し,,,,,,,,,
11,ます,,,,,,,,,
12,。,,,,,,,,,
<EOS>,,,,,,,,,,
2776,,,,,,,,,,
0,玄関,,,,,,,,,
1,や,,,,,,,,,
2,廊下,,,,,,,,,
3,を,,,,,,,,,
4,掃除し,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2777,,,,,,,,,,
0,玄関,,,,,,,,,
1,に,,,,,,,,,
2,花瓶,,,,,,,,,
3,が,,,,,,,,,
4,置い,,,,,,,,,
5,て,,,,,,,,,
6,あり,,,,,,,,,
7,ます,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2778,,,,,,,,,,
0,新しい,,,,,,,,,
1,家,,,,,,,,,
2,は,,,,,,,,,
3,台所,,,,,,,,,
4,が,,,,,,,,,
5,広い,,,,,,,,,
6,ので,,,,,,,,,
7,、,,,,,,,,,
8,とても,,,,,,,,,
9,便利,,,,,,,,,
10,です,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2779,,,,,,,,,,
0,夕飯,,,,,,,,,
1,を,,,,,,,,,
2,食べ,,,,,,,,,
3,て,,,,,,,,,
4,、,,,,,,,,,
5,おふろ,,,,,,,,,
6,に,,,,,,,,,
7,入っ,,,,,,,,,
8,て,,,,,,,,,
9,、,,,,,,,,,
10,寝,,,,,,,,,
11,ます,,,,,,,,,
12,。,,,,,,,,,
<EOS>,,,,,,,,,,
2780,,,,,,,,,,
0,この,,,,,,,,,
1,靴,,,,,,,,,
2,は,,,,,,,,,
3,古い,,,,,,,,,
4,です,,,,,,,,,
5,。,,,,,,,,,
<EOS>,,,,,,,,,,
2781,,,,,,,,,,
0,駅,,,,,,,,,
1,から,,,,,,,,,
2,学校,,,,,,,,,
3,まで,,,,,,,,,
4,遠い,,,,,,,,,
5,ので,,,,,,,,,
6,、,,,,,,,,,
7,バス,,,,,,,,,
8,に,,,,,,,,,
9,乗り,,,,,,,,,
10,ます,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2782,,,,,,,,,,
0,新しい,,,,,,,,,
1,うち,,,,,,,,,
2,は,,,,,,,,,
3,駅,,,,,,,,,
4,から,,,,,,,,,
5,近い,,,,,,,,,
6,ので,,,,,,,,,
7,、,,,,,,,,,
8,とても,,,,,,,,,
9,便利,,,,,,,,,
10,です,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2783,,,,,,,,,,
0,松井,,,,,,,,,
1,さん,,,hon,,,,,,
2,は,,,,,,,,,
3,白い,,,,,,,,,
4,服,,,,,,,,,
5,を,,,,,,,,,
6,着,,,,,,,,,
7,て,,,,,,,,,
8,い,,,,,,,,,
9,ます,,,,,,,,,
10,。,,,,,,,,,
<EOS>,,,,,,,,,,
2784,,,,,,,,,,
0,暑い,,,,,,,,,
1,日,,,,,,,,,
2,は,,,,,,,,,
3,帽子,,,,,,,,,
4,を,,,,,,,,,
5,かぶっ,,,,,,,,,
6,て,,,,,,,,,
7,出かけ,,,,,,,,,
8,ます,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2785,,,,,,,,,,
0,玄関,,,,,,,,,
1,で,,,,,,,,,
2,靴,,,,,,,,,
3,を,,,,,,,,,
4,脱ぎ,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2786,,,,,,,,,,
0,電車,,,,,,,,,
1,に,,,,,,,,,
2,傘,,,,,,,,,
3,を,,,,,,,,,
4,忘れ,,,,,,,,,
5,て,,,,,,,,,
6,しまい,,,,,,,,,
7,まし,,,,,,,,,
8,た,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2787,,,,,,,,,,
0,きのう,,,,,,,,,
1,、,,,,,,,,,
2,新しい,,,,,,,,,
3,財布,,,,,,,,,
4,を,,,,,,,,,
5,買い,,,,,,,,,
6,まし,,,,,,,,,
7,た,,,,,,,,,
8,。,,,,,,,,,
<EOS>,,,,,,,,,,
2788,,,,,,,,,,
0,あの,,,,,,,,,
1,眼鏡,,,,,,,,,
2,を,,,,,,,,,
3,かけ,,,,,,,,,
4,て,,,,,,,,,
5,いる,,,,,,,,,
6,人,,,,,,,,,
7,は,,,,,,,,,
8,松井,,,,,,,,,
9,さん,,,hon,,,,,,
10,です,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2789,,,,,,,,,,
0,本屋,,,,,,,,,
1,で,,,,,,,,,
2,雑誌,,,,,,,,,
3,を,,,,,,,,,
4,買い,,,,,,,,,
5,まし,,,,,,,,,
6,た,,,,,,,,,
7,。,,,,,,,,,
<EOS>,,,,,,,,,,
2790,,,,,,,,,,
0,ここ,,,,,,,,,
1,は,,,,,,,,,
2,二,,,,,,,,,
3,階,,,,,,,,,
4,です,,,,,,,,,
5,。,,,,,,,,,
<EOS>,,,,,,,,,,
2791,,,,,,,,,,
0,松井,,,,,,,,,
1,さん,,,hon,,,,,,
2,に,,,,,,,,,
3,はがき,,,,,,,,,
4,を,,,,,,,,,
5,出し,,,,,,,,,
6,ます,,,,,,,,,
7,。,,,,,,,,,
<EOS>,,,,,,,,,,
2792,,,,,,,,,,
0,封筒,,,,,,,,,
1,に,,,,,,,,,
2,切手,,,,,,,,,
3,を,,,,,,,,,
4,はり,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2793,,,,,,,,,,
0,シャツ,,,,,,,,,
1,が,,,,,,,,,
2,一,,,,,,,,,
3,枚,,,,,,,,,
4,あり,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2794,,,,,,,,,,
0,写真,,,,,,,,,
1,を,,,,,,,,,
2,二,,,,,,,,,
3,枚,,,,,,,,,
4,撮り,,,,,,,,,
5,まし,,,,,,,,,
6,た,,,,,,,,,
7,。,,,,,,,,,
<EOS>,,,,,,,,,,
2795,,,,,,,,,,
0,銀行,,,,,,,,,
1,は,,,,,,,,,
2,午前,,,,,,,,,
3,九,,,,,,,,,
4,時,,,,,,,,,
5,から,,,,,,,,,
6,午後,,,,,,,,,
7,三,,,,,,,,,
8,時,,,,,,,,,
9,まで,,,,,,,,,
10,です,,,,,,,,,
11,。,,,,,,,,,
<EOS>,,,,,,,,,,
2796,,,,,,,,,,
0,松井,,,,,,,,,
1,さん,,,hon,,,,,,
2,に,,,,,,,,,
3,お金,,,,,,,,,
4,を,,,,,,,,,
5,返し,,,,,,,,,
6,ます,,,,,,,,,
7,。,,,,,,,,,
<EOS>,,,,,,,,,,
2797,,,,,,,,,,
0,図書館,,,,,,,,,
1,に,,,,,,,,,
2,本,,,,,,,,,
3,を,,,,,,,,,
4,返し,,,,,,,,,
5,ます,,,,,,,,,
6,。,,,,,,,,,
<EOS>,,,,,,,,,,
2798,,,,,,,,,,
0,お金,,,,,,,,,
1,を,,,,,,,,,
2,入れ,,,,,,,,,
3,て,,,,,,,,,
4,、,,,,,,,,,
5,ボタン,,,,,,,,,
6,を,,,,,,,,,
7,押し,,,,,,,,,
8,ます,,,,,,,,,
9,。,,,,,,,,,
<EOS>,,,,,,,,,,
2800,,,,,,,,,,
0,駅,,,,,,,,,
