1176
2841
0,Cái,,,,,,,,,
1,túi,,,,,,,,,
2,đã,,,,,,,,,
3,không,,,,,,,,,
4,được,,,,,,,,,
5,đóng,,,,,,,,,
6,lại,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2842
0,Tôi,,,,,neutral,,,,sg
1,cùng,,,,,,,,,
2,lớp,,,,,,,,,
3,với,,,,,,,,,
4,anh,male,,,elder.sibling,,,,,
5,Matsui,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2843
0,Trong,,,,,,,,,
1,phòng học,,,,,,,,,
2,có,,,,,,,,,
3,bàn,,,,,,,,,
4,và,,,,,,,,,
5,ghế,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2844
0,Tôi,,,,,,,,,
1,dọn dẹp,,,,,,,,,
2,cả,,,,,,,,,
3,lối,,,,,,,,,
4,đi vào,,,,,,,,,
5,lẫn,,,,,,,,,
6,hành lang,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2845
0,Tôi,,,,,neutral,,,,sg
1,không,,,,,,,,,
2,thích,,,,,,,,,
3,việc,,,,,,,,,
4,học hành,,,,,,,,,
5,cho lắm,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2846
0,Tuần,,,,,,,,,
1,trước,,,,,,,,,
2,tôi,,,,,,,,,
3,bận,,,,,,,,,
4,nên,,,,,,,,,
5,không,,,,,,,,,
6,thể,,,,,,,,,
7,học,,,,,,,,,
8,được,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2847
0,Những,,,,,,,,,
1,em,,,,,,,,,
2,ở,,,,,,,,,
3,đây,,,,,,,,,
4,là,,,,,,,,,
5,học sinh,,,,,,,,,
6,của,,,,,,,,,
7,cùng,,,,,,,,,
8,một,,,,,,,,,
9,trường,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2848
0,Trong,,,,,,,,,
1,giờ,,,,,,,,,
2,học,,,,,,,,,
3,giáo viên,,,,,,,,,
4,hỏi,,,,,,,,,
5,các,,,,,,,,,pl
6,em,,,,,,,,,
7,học sinh,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2851
0,Tuần,,,,,,,,,
1,tới,,,,,,,,,
2,tôi,,,,,neutral,,,,sg
3,sẽ,,,,,,,,,
4,đi,,,,,,,,,
5,Tokyo,,,,,,,,,
6,chơi,,,,,,,,,
7,cùng với,,,,,,,,,
8,bạn,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2852
0,Ngày,,,,,,,,,
1,hôm qua,,,,,,,,,
2,tôi,,,,,,,,,
3,đã,,,,,,,,,
4,học,,,,,,,,,
5,cả,,,,,,,,,
6,ngày,,,,,,,,,
7,nên,,,,,,,,,
8,hôm nay,,,,,,,,,
9,tôi,,,,,,,,,
10,đi,,,,,,,,,
11,chơi,,,,,,,,,
12,.,,,,,,,,,
<EOS>
2853
0,Vì,,,,,,,,,
1,ngày mai,,,,,,,,,
2,có,,,,,,,,,
3,bài,,,,,,,,,
4,kiểm tra,,,,,,,,,
5,nên,,,,,,,,,
6,tối,,,,,,,,,
7,hôm nay,,,,,,,,,
8,tôi,,,,,,,,,
9,học,,,,,,,,,
10,bài,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2854
0,Tôi,,,,,neutral,,,,sg
1,đã,,,,,,,,,
2,đọc,,,,,,,,,
3,bài văn,,,,,,,,,
4,mà,,,,,,,,,
5,anh,male,,,elder.sibling,,,,,
6,Matsui,,,,,,,,,
7,viết,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2855
0,Ngày mai,,,,,,,,,
1,tôi,,,,,,,,,
2,sẽ,,,,,,,,,
3,nộp,,,,,,,,,
4,bài văn,,,,,,,,,
5,cho,,,,,,,,,
6,thầy giáo,male,,,,,,,,
7,.,,,,,,,,,
<EOS>
2856
0,Khi,,,,,,,,,
1,viết,,,,,,,,,
2,câu,,,,,,,,,
3,trả lời,,,,,,,,,
4,thì phải,,,,,,,,,
5,đọc,,,,,,,,,
6,kỹ,,,,,,,,,
7,câu hỏi,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2857
0,Bài tập,,,,,,,,,
1,này,,,,,,,,,
2,rất,,,,,,,,,
3,dễ,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2858
0,Ở,,,,,,,,,
1,trường,,,,,,,,,
2,mỗi,,,,,,,,,
3,ngày,,,,,,,,,
4,đều,,,,,,,,,
5,có,,,,,,,,,
6,bài,,,,,,,,,
7,kiểm tra,,,,,,,,,
8,chữ Hán,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2860
0,Nếu,,,,,,,,,
1,luyện tập,,,,,,,,,
2,nhiều,,,,,,,,,
3,thì,,,,,,,,,
4,tiếng,,,,,,,,,
5,Nhật,,,,,,,,,
6,sẽ,,,,,,,,,
7,giỏi,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2861
0,Bài,,,,,,,,,
1,kiểm tra,,,,,,,,,
2,hôm qua,,,,,,,,,
3,dễ,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2862
0,Tôi,,,,,neutral,,,,sg
1,đang,,,,,,,,,
2,dạy,,,,,,,,,
3,tiếng,,,,,,,,,
4,Nhật,,,,,,,,,
5,cho,,,,,,,,,
6,người,,,,,,,,,
7,nước ngoài,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2863
0,Vì,,,,,,,,,
1,đề,,,,,,,,,
2,thi,,,,,,,,,
3,khó,,,,,,,,,
4,nên,,,,,,,,,
5,tôi,,,,,,,,,
6,đã,,,,,,,,,
7,không,,,,,,,,,
8,thể,,,,,,,,,
9,trả lời,,,,,,,,,
10,được,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2864
0,Mỗi,,,,,,,,,
1,ngày,,,,,,,,,
2,tôi,,,,,,,,,
3,đều,,,,,,,,,
4,tập luyện,,,,,,,,,
5,ten-nít,,,,,,,,,
6,sau,,,,,,,,,
7,giờ,,,,,,,,,
8,học,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2865
0,Tuần,,,,,,,,,
1,tới,,,,,,,,,
2,tôi,,,,,,,,,
3,định,,,,,,,,,
4,đi,,,,,,,,,
5,cắt tóc,,,,,,,,,
6,ở,,,,,,,,,
7,tiệm,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2866
0,Tôi,,,,,,,,,
1,cầm,,,,,,,,,
2,đũa,,,,,,,,,
3,tay trái,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2867
0,Rẽ,,,,,,,,,
1,phải,,,,,,,,,
2,ở,,,,,,,,,
3,góc,,,,,,,,,
4,tiếp theo,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2868
0,Chị,female,,,elder.sibling,,,,,
1,Matsui,,,,,,,,,
2,ngồi,,,,,,,,,
3,phía,,,,,,,,,
4,trước,,,,,,,,,
5,tôi,,,,,neutral,,,,sg
6,.,,,,,,,,,
<EOS>
2869
0,Có,,,,,,,,,
1,rất,,,,,,,,,
2,nhiều,,,,,,,,,
3,người,,,,,,,,,
4,xếp hàng,,,,,,,,,
5,sau lưng,,,,,,,,,
6,tôi,,,,,neutral,,,,sg
7,.,,,,,,,,,
<EOS>
2870
0,Vì,,,,,,,,,
1,tôi,,,,,,,,,
2,thường xuyên,,,,,,,,,
3,sử dụng,,,,,,,,,
4,cây,,,,,,,,,
5,bút chì,,,,,,,,,
6,này,,,,,,,,,
7,nên,,,,,,,,,
8,nó,,,,,,,,,
9,đã,,,,,,,,,
10,ngắn,,,,,,,,,
11,đi,,,,,,,,,
12,.,,,,,,,,,
<EOS>
2871
0,Lấy,,,,,,,,,
1,dao,,,,,,,,,
2,cắt,,,,,,,,,
3,bánh,,,,,,,,,
4,ga-tô,,,,,,,,,
5,làm,,,,,,,,,
6,bốn,,,,,,,,,
7,phần,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2873
0,Em gái,,,,,,,,,
1,của,,,,,,,,,
2,tôi,,,,,neutral,,,,sg
3,thấp,,,,,,,,,
4,",",,,,,,,,,
5,tóc,,,,,,,,,
6,dài,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2874
0,Vì,,,,,,,,,
1,mệt,,,,,,,,,
2,nên,,,,,,,,,
3,tôi,,,,,,,,,
4,ngồi,,,,,,,,,
5,xuống,,,,,,,,,
6,nghỉ,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2875
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,hỏi,,,,,,,,,
3,đường,,,,,,,,,
4,anh,male,,,elder.sibling,,,,,
5,cảnh sát,,,,,,,,,
6,ở,,,,,,,,,
7,đồn,,,,,,,,,
8,cảnh sát,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2876
0,Ở,,,,,,,,,
1,đồn,,,,,,,,,
2,cảnh sát,,,,,,,,,
3,có,,,,,,,,,
4,dán,,,,,,,,,
5,bản đồ,,,,,,,,,
6,của,,,,,,,,,
7,khu phố,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2877
0,Có,,,,,,,,,
1,nhiều,,,,,,,,,
2,cảnh sát,,,,,,,,,
3,đứng,,,,,,,,,
4,ở,,,,,,,,,
5,ngã tư,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2878
0,Tôi,,,,,,,,,
1,bị,,,,,,,,,
2,cảnh sát,,,,,,,,,
3,hỏi,,,,,,,,,
4,tên,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2879
0,Cảnh sát,,,,,,,,,
1,chỉ,,,,,,,,,
2,đường,,,,,,,,,
3,cho,,,,,,,,,
4,tôi,,,,,,,,,
5,đến,,,,,,,,,
6,ga,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2880
0,Vì,,,,,,,,,
1,không,,,,,,,,,
2,biết,,,,,,,,,
3,đường,,,,,,,,,
4,nên,,,,,,,,,
5,tôi,,,,,,,,,
6,đã,,,,,,,,,
7,tra,,,,,,,,,
8,bản đồ,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2881
0,Ngày,,,,,,,,,
1,hôm qua,,,,,,,,,
2,tôi,,,,,,,,,
3,đã,,,,,,,,,
4,đi,,,,,,,,,
5,mua sắm,,,,,,,,,
6,ở,,,,,,,,,
7,gần,,,,,,,,,
8,ga,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2882
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,hỏi,,,,,,,,,
3,anh,male,,,elder.sibling,,,,,
4,Matsui,,,,,,,,,
5,số,,,,,,,,,
6,điện thoại,,,,,,,,,
7,của,,,,,,,,,
8,nhà hàng,,,,,,,,,
9,tối,,,,,,,,,
10,nay,,,,,,,,,
11,sẽ,,,,,,,,,
12,đi,,,,,,,,,
13,ăn,,,,,,,,,
14,.,,,,,,,,,
<EOS>
2884
0,Rẽ,,,,,,,,,
1,trái,,,,,,,,,
2,tại,,,,,,,,,
3,tòa,,,,,,,,,
4,nhà,,,,,,,,,
5,đó,,,,,,,,,
6,sẽ,,,,,,,,,
7,tới,,,,,,,,,
8,bệnh viện,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2885
0,Vì,,,,,,,,,
1,nguy hiểm,,,,,,,,,
2,nên,,,,,,,,,
3,không,,,,,,,,,
4,được,,,,,,,,,
5,phép,,,,,,,,,
6,vào,,,,,,,,,
7,đây,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2886
0,Vì,,,,,,,,,
1,trễ,,,,,,,,,
2,rồi,,,,,,,,,
3,nên,,,,,,,,,
4,về,,,,,,,,,
5,một mình,,,,,,,,,
6,thì,,,,,,,,,
7,nguy hiểm,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2887
0,Trong,,,,,,,,,
1,giờ,,,,,,,,,
2,học,,,,,,,,,
3,thì,,,,,,,,,
4,không,,,,,,,,,
5,được,,,,,,,,,
6,nói chuyện,,,,,,,,,
7,với,,,,,,,,,
8,bạn,,,,,,,,,
9,bên,,,,,,,,,
10,cạnh,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2888
0,Quán,,,,,,,,,
1,cà phê,,,,,,,,,
2,đó,,,,,,,,,
3,ở,,,,,,,,,
4,gần,,,,,,,,,
5,tiệm,,,,,,,,,
6,sách,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2889
0,Nhà,,,,,,,,,
1,của,,,,,,,,,
2,anh,male,,,elder.sibling,,,,,
3,Matsui,,,,,,,,,
4,bên,,,,,,,,,
5,cạnh,,,,,,,,,
6,nhà,,,,,,,,,
7,tôi,,,,,neutral,,,,sg
8,.,,,,,,,,,
<EOS>
2890
0,Tôi,,,,,neutral,,,,sg
1,đã,,,,,,,,,
2,đưa,,,,,,,,,
3,cái,,,,,,,,,
4,cặp,,,,,,,,,
5,đặt,,,,,,,,,
6,bên,,,,,,,,,
7,cạnh,,,,,,,,,
8,tôi,,,,,neutral,,,,sg
9,cho,,,,,,,,,
10,anh,male,,,elder.sibling,,,,,
11,Matsui,,,,,,,,,
12,.,,,,,,,,,
<EOS>
2891
0,Do,,,,,,,,,
1,làm,,,,,,,,,
2,mất,,,,,,,,,
3,ví,,,,,,,,,
4,nên,,,,,,,,,
5,tôi,,,,,,,,,
6,đi,,,,,,,,,
7,đến,,,,,,,,,
8,đồn,,,,,,,,,
9,cảnh sát,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2892
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,lỡ,,,,,,,,,
3,làm,,,,,,,,,
4,mất,,,,,,,,,
5,quyển,,,,,,,,,
6,tạp chí,,,,,,,,,
7,mượn,,,,,,,,,
8,của,,,,,,,,,
9,anh,male,,,elder.sibling,,,,,
10,Matsui,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2893
0,Do,,,,,,,,,
1,bạn,,,,,,,,,
2,đến,,,,,,,,,
3,nên,,,,,,,,,
4,tôi,,,,,,,,,
5,dọn dẹp,,,,,,,,,
6,phòng,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2894
0,Căn,,,,,,,,,
1,phòng,,,,,,,,,
2,này,,,,,,,,,
3,không,,,,,,,,,
4,có,,,,,,,,,
5,cửa sổ,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2895
0,Trên,,,,,,,,,
1,bàn,,,,,,,,,
2,có,,,,,,,,,
3,đặt,,,,,,,,,
4,quyển,,,,,,,,,
5,lịch,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2896
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,mua,,,,,,,,,
3,lịch,,,,,,,,,
4,cho,,,,,,,,,
5,năm tới,,,,,,,,,
6,ở,,,,,,,,,
7,cửa hàng,,,,,,,,,
8,bách,,,,,,,,,
9,hóa,,,,,,,,,
10,.,,,,,,,,,
<EOS>
2898
0,Vì,,,,,,,,,
1,phòng tối,,,,,,,,,
2,nên,,,,,,,,,
3,tôi,,,,,,,,,
4,bật,,,,,,,,,
5,điện,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2899
0,Hôm qua,,,,,,,,,
1,tôi,,,,,,,,,
2,mệt,,,,,,,,,
3,nên,,,,,,,,,
4,ngủ,,,,,,,,,
5,ngay lập tức,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2900
0,Vì,,,,,,,,,
1,không,,,,,,,,,
2,biết,,,,,,,,,
3,mấy,,,,,,,,,
4,giờ,,,,,,,,,
5,nên,,,,,,,,,
6,tôi,,,,,,,,,
7,đã,,,,,,,,,
8,xem,,,,,,,,,
9,đồng hồ,,,,,,,,,
10,trong,,,,,,,,,
11,phòng học,,,,,,,,,
12,.,,,,,,,,,
<EOS>
2901
0,Tôi,,,,,,,,,
1,bật đèn,,,,,,,,,
2,phòng,,,,,,,,,
3,và,,,,,,,,,
4,học,,,,,,,,,
5,bài,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2902
0,Ở,,,,,,,,,
1,lối,,,,,,,,,
2,đi vào,,,,,,,,,
3,có,,,,,,,,,
4,đặt,,,,,,,,,
5,lọ,,,,,,,,,
6,hoa,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2906
0,Con,,,,,,,,,
1,đường,,,,,,,,,
2,này,,,,,,,,,
3,rất,,,,,,,,,
4,hẹp,,,,,,,,,
5,nên,,,,,,,,,
6,nguy hiểm,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2907
0,Băng,,,,,,,,,
1,qua,,,,,,,,,
2,ngã tư,,,,,,,,,
3,kia,,,,,,,,,
4,rồi,,,,,,,,,
5,rẽ,,,,,,,,,
6,trái,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2908
0,Xe,,,,,,,,,
1,ô-tô,,,,,,,,,
2,của,,,,,,,,,
3,Nhật,,,,,,,,,
4,đắt,,,,,,,,,
5,nhưng,,,,,,,,,
6,tốt,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2909
0,Xe,,,,,,,,,
1,ô-tô,,,,,,,,,
2,của,,,,,,,,,
3,Nhật,,,,,,,,,
4,được,,,,,,,,,
5,bán,,,,,,,,,
6,ở,,,,,,,,,
7,nước ngoài,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2910
0,Đây,,,,,,,,,
1,là,,,,,,,,,
2,tạp chí,,,,,,,,,
3,xe,,,,,,,,,
4,ô-tô,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2911
0,Tôi,,,,,,,,,
1,đi,,,,,,,,,
2,taxi,,,,,,,,,
3,từ,,,,,,,,,
4,ga,,,,,,,,,
5,đến,,,,,,,,,
6,công ty,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2912
0,Tôi,,,,,,,,,
1,về,,,,,,,,,
2,nhà,,,,,,,,,
3,bằng,,,,,,,,,
4,taxi,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2913
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,ngồi,,,,,,,,,
3,lên,,,,,,,,,
4,phía,,,,,,,,,
5,sau,,,,,,,,,
6,xe đạp,,,,,,,,,
7,của,,,,,,,,,
8,bạn,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2914
0,Dù,,,,,,,,,
1,trời,,,,,,,,,
2,mưa,,,,,,,,,
3,thì,,,,,,,,,
4,tôi,,,,,,,,,
5,vẫn,,,,,,,,,
6,đi,,,,,,,,,
7,bằng,,,,,,,,,
8,xe đạp,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2915
0,Ngày,,,,,,,,,
1,hôm qua,,,,,,,,,
2,tôi,,,,,,,,,
3,đi,,,,,,,,,
4,ra,,,,,,,,,
5,sông,,,,,,,,,
6,chơi,,,,,,,,,
7,với,,,,,,,,,
8,bạn,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2916
0,Nhà,,,,,,,,,
1,tôi,,,,,,,,,
2,ở,,,,,,,,,
3,phía,,,,,,,,,
4,bên,,,,,,,,,
5,kia,,,,,,,,,
6,con sông,,,,,,,,,
7,kia,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2917
0,Băng,,,,,,,,,
1,qua cầu,,,,,,,,,
2,thì,,,,,,,,,
3,sẽ,,,,,,,,,
4,gặp,,,,,,,,,
5,ngay,,,,,,,,,
6,công viên,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2918
0,Tôi,,,,,neutral,,,,sg
1,đi,,,,,,,,,
2,dạo,,,,,,,,,
3,mỗi,,,,,,,,,
4,buổi,,,,,,,,,
5,sáng,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2919
0,Tôi,,,,,neutral,,,,sg
1,đi,,,,,,,,,
2,dạo,,,,,,,,,
3,mỗi,,,,,,,,,
4,buổi,,,,,,,,,
5,sáng,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2920
0,Hãy,,,,,,,,,
1,băng,,,,,,,,,
2,qua đường,,,,,,,,,
3,và,,,,,,,,,
4,đi bộ,,,,,,,,,
5,ở,,,,,,,,,
6,phía,,,,,,,,,
7,bên,,,,,,,,,
8,trái,,,,,,,,,
9,!,,,,,,,,,
<EOS>
2921
0,Vì,,,,,,,,,
1,muốn,,,,,,,,,
2,đi,,,,,,,,,
3,qua,,,,,,,,,
4,phía,,,,,,,,,
5,bên,,,,,,,,,
6,kia,,,,,,,,,
7,sông,,,,,,,,,
8,nên,,,,,,,,,
9,tôi,,,,,,,,,
10,băng,,,,,,,,,
11,qua cầu,,,,,,,,,
12,.,,,,,,,,,
<EOS>
2923
0,Vì,,,,,,,,,
1,trời,,,,,,,,,
2,nóng,,,,,,,,,
3,nên,,,,,,,,,
4,tôi,,,,,,,,,
5,đi,,,,,,,,,
6,bơi,,,,,,,,,
7,ở,,,,,,,,,
8,bể bơi,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2924
0,Vì,,,,,,,,,
1,hát,,,,,,,,,
2,dở,,,,,,,,,
3,nên,,,,,,,,,
4,tôi,,,,,,,,,
5,định,,,,,,,,,
6,luyện,,,,,,,,,
7,hát,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2925
0,Em trai,,,,,,,,,
1,tôi,,,,,,,,,
2,giỏi,,,,,,,,,
3,bóng đá,,,,,,,,,
4,nên,,,,,,,,,
5,tôi,,,,,,,,,
6,được,,,,,,,,,
7,em,,,,,,,,,
8,ấy,,,,,,,,,
9,chỉ,,,,,,,,,
10,cho,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2926
0,Anh,male,,,elder.sibling,,,,,
1,Matsui,,,,,,,,,
2,nấu ăn,,,,,,,,,
3,ngon,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2927
0,Tôi,,,,,neutral,,,,sg
1,rất,,,,,,,,,
2,tệ,,,,,,,,,
3,khoản,,,,,,,,,
4,vẽ,,,,,,,,,
5,tranh,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2928
0,Tôi,,,,,,,,,
1,nghĩ,,,,,,,,,
2,rằng,,,,,,,,,
3,đến,,,,,,,,,
4,trường,,,,,,,,,
5,bằng,,,,,,,,,
6,tàu điện,,,,,,,,,
7,sẽ,,,,,,,,,
8,nhanh,,,,,,,,,
9,hơn,,,,,,,,,
10,xe buýt,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2929
0,Anh,male,,,elder.sibling,,,,,
1,Matsui,,,,,,,,,
2,chạy,,,,,,,,,
3,nhanh,,,,,,,,,
4,.,,,,,,,,,
<EOS>
2931
0,Tôi,,,,,neutral,,,,sg
1,đi,,,,,,,,,
2,bộ,,,,,,,,,
3,rất,,,,,,,,,
4,chậm,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2933
0,Vì,,,,,,,,,
1,đau,,,,,,,,,
2,chân,,,,,,,,,
3,nên,,,,,,,,,
4,tôi,,,,,,,,,
5,không,,,,,,,,,
6,thể,,,,,,,,,
7,chạy,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2934
0,Những,,,,,,,,,
1,con,,,,,,,,,
2,chim,,,,,,,,,
3,đang,,,,,,,,,
4,bay,,,,,,,,,
5,phía,,,,,,,,,
6,bên,,,,,,,,,
7,kia,,,,,,,,,
8,bầu trời,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2935
0,Tôi,,,,,,,,,
1,định,,,,,,,,,
2,sang năm,,,,,,,,,
3,sẽ,,,,,,,,,
4,đi,,,,,,,,,
5,du lịch,,,,,,,,,
6,nước ngoài,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2936
0,Tôi,,,,,,,,,
1,có thể,,,,,,,,,
2,nói,,,,,,,,,
3,tiếng,,,,,,,,,
4,Anh,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2937
0,Tôi,,,,,,,,,
1,sử dụng,,,,,,,,,
2,từ điển,,,,,,,,,
3,để,,,,,,,,,
4,học,,,,,,,,,
5,tiếng,,,,,,,,,
6,Anh,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2939
0,Ngày mai,,,,,,,,,
1,tôi,,,,,,,,,
2,sẽ,,,,,,,,,
3,gặp,,,,,,,,,
4,bạn,,,,,,,,,
5,người,,,,,,,,,
6,nước ngoài,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2940
0,Rẽ,,,,,,,,,
1,phải,,,,,,,,,
2,ở,,,,,,,,,
3,ngã,,,,,,,,,
4,tư,,,,,,,,,
5,kia,,,,,,,,,
6,sẽ,,,,,,,,,
7,thấy,,,,,,,,,
8,đại sứ quán,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2941
0,Ngày mai,,,,,,,,,
1,tôi,,,,,neutral,,,,sg
2,sẽ,,,,,,,,,
3,đi,,,,,,,,,
4,đến,,,,,,,,,
5,đại sứ quán,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2943
0,Nhật Bản,,,,,,,,,
1,là,,,,,,,,,
2,một,,,,,,,,,
3,quốc gia,,,,,,,,,
4,nhỏ hẹp,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2944
0,Phòng,,,,,,,,,
1,của,,,,,,,,,
2,khách sạn,,,,,,,,,
3,này,,,,,,,,,
4,rất,,,,,,,,,
5,đẹp,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2946
0,Chị,female,,,elder.sibling,,,,,
1,Matsui,,,,,,,,,
2,đã,,,,,,,,,
3,sống,,,,,,,,,
4,ở,,,,,,,,,
5,nước ngoài,,,,,,,,,
6,ba,,,,,,,,,
7,năm,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2947
0,Tôi,,,,,,,,,
1,định,,,,,,,,,
2,sang năm,,,,,,,,,
3,sẽ,,,,,,,,,
4,đi,,,,,,,,,
5,nước ngoài,,,,,,,,,
6,du lịch,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2948
0,Tôi,,,,,,,,,
1,đã,,,,,,,,,
2,mua,,,,,,,,,
3,quyển,,,,,,,,,
4,sách,,,,,,,,,
5,du lịch,,,,,,,,,
6,ở,,,,,,,,,
7,tiệm,,,,,,,,,
8,sách,,,,,,,,,
9,.,,,,,,,,,
<EOS>
2949
0,Cửa hàng,,,,,,,,,
1,này,,,,,,,,,
2,ngày,,,,,,,,,
3,hôm nay,,,,,,,,,
4,thịt,,,,,,,,,
5,rẻ,,,,,,,,,
6,.,,,,,,,,,
<EOS>
2950
0,Ở,,,,,,,,,
1,đằng,,,,,,,,,
2,kia,,,,,,,,,
3,có,,,,,,,,,
4,rất,,,,,,,,,
5,nhiều,,,,,,,,,
6,cửa,,,,,,,,,
7,tiệm,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2951
0,Trái cây,,,,,,,,,
1,hay,,,,,,,,,
2,rau,,,,,,,,,
3,củ,,,,,,,,,
4,thì,,,,,,,,,
5,tôi,,,,,neutral,,,,sg
6,thường,,,,,,,,,
7,mua,,,,,,,,,
8,ở,,,,,,,,,
9,cửa hàng,,,,,,,,,
10,rau,,,,,,,,,
11,.,,,,,,,,,
<EOS>
2952
0,Cửa hàng,,,,,,,,,
1,rau,,,,,,,,,
2,thì,,,,,,,,,
3,rẻ,,,,,,,,,
4,hơn,,,,,,,,,
5,so,,,,,,,,,
6,với,,,,,,,,,
7,siêu thị,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2953
0,Cơm,,,,,,,,,
1,tối,,,,,,,,,
2,ngày,,,,,,,,,
3,hôm qua,,,,,,,,,
4,là,,,,,,,,,
5,món,,,,,,,,,
6,thịt,,,,,,,,,
7,.,,,,,,,,,
<EOS>
2954
0,Tôi,,,,,neutral,,,,sg
1,thích,,,,,,,,,
2,cá,,,,,,,,,
3,hơn,,,,,,,,,
4,thịt,,,,,,,,,
5,.,,,,,,,,,
<EOS>
2955
0,Thịt,,,,,,,,,
1,bò,,,,,,,,,
2,đắt,,,,,,,,,
3,nhất,,,,,,,,,
4,trong,,,,,,,,,
5,các,,,,,,,,,
6,loại,,,,,,,,,
7,thịt,,,,,,,,,
8,.,,,,,,,,,
<EOS>
2956
0,Tôi,,,,,neutral,,,,sg
1,không,,,,,,,,,
2,ăn,,,,,,,,,
